nro_documento,parentesco,Legajo
476833026,Padre,87291521
550794627,Conyuge,22428108
904656771,Padre,43807295
422018878,Conyuge,10000153
136168826,Hijo,63393082
868522813,Madre,61140825
936997924,Padre,8047980
192510818,Hija,66292803
713289608,Hijo,59627522
298039225,Hija,16564961
152804049,Padre,19335675
848428330,Hija,9290244
170707457,Madre,2466865
501259538,Conyuge,16486403
819594980,Madre,80912681
547954910,Madre,90407939
827915165,Madre,81530877
947059848,Padre,1896301
276525548,Madre,79243631
429447870,Padre,59010160
572326256,Padre,96006513
971490113,Conyuge,65804396
486877846,Madre,87925824
714023391,Conyuge,20167982
852402832,Madre,14452487
925428366,Hija,14647543
996512487,Madre,51601518
952585406,Hija,74157142
514649726,Conyuge,72316495
418901927,Hijo,72964641
746510730,Hijo,86780833
394901399,Hijo,54304961
452433345,Conyuge,28947572
381503227,Conyuge,19096090
514095756,Conyuge,86413715
397616157,Hija,76444603
718187806,Conyuge,85769873
493666689,Madre,11195650
741883900,Hijo,6849731
13625689,Padre,78318526
774928396,Hija,22253570
285290139,Conyuge,48785450
71006929,Conyuge,93306547
535986233,Hijo,13708824
259568235,Hija,50254803
348348486,Hijo,85424026
482654116,Hija,77882076
655478247,Hija,51832342
623579966,Hijo,10444018
974222193,Madre,55713208
370214539,Madre,62823408
90685477,Madre,70770097
482355765,Hijo,8510903
368062120,Hija,78718803
46695922,Padre,66930371
663667208,Hijo,15674783
293539086,Hija,57291077
771062329,Hija,16657931
419083330,Hija,79182366
868136799,Hija,88927559
62970817,Padre,14496813
648937753,Hijo,4104178
122582684,Hija,54698290
48458050,Padre,26567234
269088444,Padre,57688620
195522116,Padre,55140676
304054156,Padre,60207498
973010367,Conyuge,49566944
278179830,Hijo,61931947
402848632,Hija,23595349
765117334,Hija,11377804
691875808,Padre,966642
526959632,Padre,26627852
455820468,Padre,99882484
550434337,Conyuge,8821050
978541178,Conyuge,15789134
632759796,Hija,59966726
253152442,Padre,76509074
23289878,Hija,7644457
617405131,Padre,76837614
605021765,Madre,65924783
623840071,Hija,75734882
403895859,Madre,20771462
287576443,Hija,16099720
387506171,Hija,62594122
996512487,Hijo,55738767
774485513,Conyuge,40719057
282824493,Hija,91253686
419634411,Madre,87817355
370781865,Hijo,60111913
431431455,Hija,2707259
755726399,Hija,45062725
961443460,Hijo,56414685
417740677,Hija,69442770
801914521,Conyuge,86608484
941233282,Madre,11955434
107679502,Padre,32545033
782744070,Padre,21399401
35033570,Hijo,8717928
403163019,Hija,69357974
805101222,Madre,72237151
828307991,Hijo,99457861
651258763,Hija,19922841
189827670,Conyuge,77228014
209474504,Padre,51628827
932794165,Hija,76836726
596532377,Hija,24294849
624243628,Madre,50565632
476436264,Hija,32722796
382282990,Hija,13996086
756466482,Hija,1527188
444174245,Padre,78915872
764853613,Hija,54098280
893510328,Padre,64426885
472354939,Padre,2265748
13900278,Conyuge,14299224
908196328,Hijo,75957206
497599455,Padre,84399187
351281902,Conyuge,82900310
686470805,Padre,63122793
670928121,Madre,25492718
292527946,Conyuge,60517743
568862107,Conyuge,29664259
836644041,Padre,23635570
967092809,Conyuge,24219206
348746239,Hijo,56583899
352531239,Hija,85874958
549934129,Hijo,76733249
539160766,Conyuge,21970393
65253474,Madre,22246802
715205930,Hijo,54430506
295945036,Madre,54041802
474665670,Hija,6465967
790223726,Conyuge,20074653
841007171,Hijo,64673324
174628077,Conyuge,32728426
283483991,Padre,25731522
507938346,Hija,54268295
477990712,Padre,64878198
772707597,Madre,79329231
187367268,Madre,52627300
897659616,Padre,26189857
806017373,Conyuge,50468827
183056976,Madre,15719343
921592467,Padre,4009637
462412910,Conyuge,85977422
94061197,Hijo,9622659
139331275,Madre,73082020
791725096,Conyuge,8454530
970240085,Hija,91041334
858994184,Conyuge,92932798
701761608,Madre,8258534
107912907,Hijo,1417347
319317400,Madre,21695585
497995327,Madre,3861944
524732096,Madre,25565403
646689307,Hijo,1980860
728716266,Conyuge,50262330
643063704,Madre,94333133
474669173,Padre,87242844
865253841,Hijo,10038995
436937631,Hijo,81017197
805226766,Hija,9157557
224391583,Madre,54752170
395890348,Hijo,60598819
356270316,Hijo,65081684
476082905,Conyuge,63330802
582367835,Madre,80138173
349421187,Hija,68782120
334685055,Hija,75369593
700280834,Hijo,64217009
978202376,Madre,60153702
509661095,Hija,36240392
836926829,Madre,66988333
140857620,Hija,33989791
292095328,Madre,64407277
375852477,Conyuge,4353607
859097810,Conyuge,26017357
30869198,Conyuge,99891733
676462954,Hijo,8982945
671263184,Madre,38417570
840040533,Hija,45868774
819484189,Conyuge,63186503
735202699,Padre,68834903
988940778,Conyuge,29932339
370713421,Conyuge,64448531
391512255,Hijo,10636455
945116521,Conyuge,49041975
480154831,Hijo,85737084
967002414,Madre,29418458
63604115,Madre,309551
462705268,Hija,96388454
229491618,Hija,84183268
939776163,Padre,98697607
62005560,Hijo,62279372
537985715,Hijo,67230503
472222205,Madre,54474928
844922785,Hijo,46888302
945470565,Hija,50570070
933630108,Padre,20566543
285897147,Conyuge,57734119
509209838,Madre,24079926
417019385,Conyuge,96172836
855882003,Hijo,81454429
819724935,Hija,72112484
37790207,Madre,22356251
812244419,Padre,21375453
40868996,Hijo,94795945
340958583,Hijo,1329098
926742876,Padre,58339675
336928007,Madre,53956871
707542606,Padre,5945085
482959462,Conyuge,26295243
49152948,Conyuge,73587881
10487162,Madre,21879849
252683241,Hijo,96183531
875855859,Hija,22103397
661788174,Hijo,93379840
711109875,Hija,86301545
624523039,Hijo,77753853
460788567,Hija,55642918
672597941,Hija,58787479
546475753,Padre,27662206
720964339,Hija,38884620
549529556,Hija,9252035
941233282,Conyuge,95976993
664034415,Padre,83730067
894811789,Conyuge,16179989
740676105,Madre,72689898
196207388,Hija,87789098
555431890,Hija,1736336
750975998,Padre,81907921
563460858,Hijo,54054254
588824483,Conyuge,7706302
109803791,Hijo,24355833
942172907,Hija,39779292
73579455,Madre,79541925
608175912,Padre,53499942
361830274,Padre,29043695
391512255,Madre,39817350
59565260,Hijo,18690344
143400431,Madre,64120155
789065847,Hija,30400259
173215534,Padre,83712577
742650575,Hijo,80922686
133554064,Conyuge,35846701
910988978,Conyuge,16719229
209451973,Conyuge,82065556
86845463,Hija,61197576
218973504,Madre,23496857
832223346,Conyuge,73218883
703869025,Hijo,78853804
823830313,Madre,92514341
400341970,Madre,80023269
912386955,Madre,95361348
621107683,Padre,17781232
417019385,Padre,52980033
968434393,Hija,72168375
236291856,Padre,21399401
512772846,Padre,17811084
45936212,Hija,28699406
968628503,Padre,89024941
763403858,Hijo,32828797
209109398,Padre,62932152
603650068,Conyuge,16076388
569296144,Hijo,82049602
832223346,Madre,63729728
166478635,Madre,54371457
331037129,Padre,75886306
765699517,Madre,17899770
509215284,Padre,42029539
646527050,Hija,51604021
900430061,Madre,67463131
932579294,Madre,11768403
943435294,Hija,42882597
921903305,Conyuge,84360103
583209485,Hija,63008970
579501797,Conyuge,54916895
898422524,Madre,50137399
536035284,Hijo,94362090
897909547,Conyuge,56204868
926271668,Hijo,74153340
357819364,Hija,73292157
969695076,Hija,47546322
903101685,Hijo,46250148
960484501,Padre,6676306
720037612,Hija,30745023
600967042,Hija,40125677
184482508,Hijo,25870761
100525138,Hijo,55919860
841245762,Madre,65822945
51067031,Madre,74491579
863982736,Hijo,39081150
443674984,Madre,28246646
349485644,Madre,4583638
784861017,Madre,66732966
717641584,Hijo,21294171
103651058,Conyuge,54154897
159997786,Hija,62887622
476993888,Hija,44965005
393103434,Hijo,8506061
566678125,Hijo,29613126
946606485,Madre,33718726
947375058,Madre,16481814
505241548,Hijo,10760067
55714594,Hija,34787063
791797993,Conyuge,34195797
21225082,Madre,68345742
170639609,Padre,46928644
74799905,Hijo,93051236
631028118,Madre,67413305
893350666,Hijo,4446003
377085351,Madre,73303052
198341516,Madre,94527580
379862462,Hijo,48742438
76601137,Padre,47383082
883728405,Hijo,20149393
896046032,Hija,81034540
418393829,Padre,49785951
200296363,Hijo,54569130
121799039,Hijo,83040079
760279907,Conyuge,90929194
338922343,Hijo,4096818
147785532,Hija,19223214
250885476,Hija,21375453
807954316,Hijo,2099891
166856317,Madre,8733831
329240500,Hijo,58011015
219672171,Hijo,52815556
132274217,Padre,39476799
607731080,Conyuge,16632536
213255857,Padre,19647183
793727581,Padre,55580780
177517570,Madre,14815769
49037318,Padre,79088139
967068818,Padre,10680376
219930506,Padre,28892472
998456862,Hija,92123308
848950559,Conyuge,60003615
143289259,Conyuge,39551347
686188483,Hija,17168511
67696156,Hijo,7792699
873217974,Padre,111577
143809498,Hija,50465743
782032049,Conyuge,23114331
958846631,Padre,72966305
45931861,Madre,13402256
957051962,Conyuge,14512440
279588527,Padre,18402305
923966842,Hijo,51563112
115295342,Padre,75108716
707454156,Conyuge,58571639
392535609,Madre,50755545
160413569,Hijo,87863517
599857942,Madre,57204426
296681423,Conyuge,55927420
696964741,Padre,87942822
546512735,Hijo,36446519
360283263,Padre,19123240
93921974,Madre,20692137
748560062,Madre,65776057
109004836,Padre,31604374
197857003,Madre,13890619
524037983,Conyuge,72154684
238188691,Hijo,76501756
71792484,Madre,11453388
812001509,Conyuge,31150563
102679839,Madre,69655686
292154975,Conyuge,57019002
574792817,Hijo,12836357
715447812,Padre,82970598
455475208,Hija,65514982
951137637,Padre,74130661
402499470,Padre,6172483
14875653,Hija,35082111
23092614,Padre,84882743
101943463,Hija,51237061
695053162,Hijo,62238748
634840741,Hijo,70123275
803977786,Hija,58395185
185084418,Hija,31515773
860517820,Hija,12885912
466395853,Conyuge,52404319
873141290,Hija,88903877
923436180,Hijo,57388709
450617803,Hijo,80364312
420851385,Conyuge,50473705
321170525,Conyuge,67331588
618894534,Hija,67829949
898600635,Conyuge,32227067
669044917,Hija,76658952
675858485,Madre,48724478
735842932,Hijo,85688453
175307721,Hija,20647775
987081900,Padre,45346376
526959632,Madre,364709
807014253,Hija,92102646
371764169,Padre,76450386
451912538,Madre,81581165
512806949,Hijo,53955647
394061494,Padre,83931182
926985662,Madre,44323531
150844230,Conyuge,13620800
553729947,Madre,35646453
599309829,Hijo,11938168
125118311,Madre,62919321
491172172,Madre,67331588
812722480,Hijo,7331676
84350276,Padre,38864794
30736988,Madre,83286860
870768464,Hijo,62518241
293096081,Hijo,77437695
882444000,Madre,45193794
276577241,Hijo,75734739
253128002,Padre,92750928
181411749,Madre,73966413
817057426,Conyuge,979032
89926589,Padre,57569163
928113803,Hija,41281289
608572468,Madre,98754091
563428613,Hija,70918916
410281237,Hija,634347
573163116,Hijo,97477540
226096499,Conyuge,42847200
327798939,Padre,58185669
145058897,Hijo,19889808
209458993,Hijo,90360740
306378011,Hijo,19920988
202527348,Padre,10241606
844432877,Hijo,38943272
706457463,Padre,97947876
877755463,Hija,58317430
923966842,Hijo,97302129
571703411,Hija,4204456
851424470,Conyuge,45311675
769895808,Hijo,55585914
818653776,Conyuge,81698847
434456345,Padre,19471106
659238252,Padre,70206716
362391539,Padre,63673625
473450673,Padre,90475054
858299028,Hija,55631275
122133173,Madre,8733364
587571126,Hija,5222433
949421006,Hija,3680155
421994196,Madre,60000619
780443697,Conyuge,68787124
940201370,Padre,25036903
353156735,Madre,50790208
981925041,Hija,42517713
58780398,Madre,55073078
777318588,Conyuge,81507403
894292010,Conyuge,86978725
73015620,Conyuge,13253178
893221226,Conyuge,55640126
774151833,Padre,68419785
81470895,Hija,95262747
23098554,Hija,14705097
714496336,Conyuge,50333203
249050110,Padre,64362445
29098306,Hijo,2497724
204486430,Hija,90762378
365715296,Madre,91649240
115090403,Conyuge,98422913
720994368,Hija,12124221
196207388,Hijo,82789521
589089258,Padre,357427
61600376,Padre,67172850
371020335,Hija,83246391
416979187,Padre,57778871
653189622,Hija,10824071
150394129,Padre,40540145
21433032,Conyuge,61490380
846636374,Conyuge,68830603
289591210,Madre,91863743
426830139,Conyuge,2578104
447938551,Padre,8262980
336851358,Madre,50022352
654207599,Hija,49217146
200333642,Padre,58873627
391777779,Padre,32257144
871669145,Hijo,54702920
657222263,Padre,58360877
82135165,Padre,36803416
217407067,Hija,30719690
438707299,Padre,57863209
649559961,Hijo,26687645
559215240,Conyuge,22899836
946905237,Conyuge,38045551
777085699,Conyuge,61824621
21727006,Madre,22119077
883459846,Hija,36733132
822321148,Padre,36967005
360205586,Hijo,5888330
754132378,Padre,12583284
74102163,Hija,1462425
197785728,Hijo,23232710
257322838,Hija,60635397
703713372,Hijo,59497846
124673867,Conyuge,16773059
133152133,Conyuge,30435904
260942827,Madre,35336678
265678817,Hija,47351728
182490600,Padre,658638
375852477,Hijo,18982325
658227859,Padre,64448531
111046365,Hija,37824478
79986425,Hijo,14948330
379704603,Madre,93120864
155746117,Hija,52734580
37596874,Hija,71641434
897949586,Madre,29877082
285865980,Hijo,72946670
17805759,Madre,43250906
402635108,Padre,23705871
481361056,Padre,25460118
251383648,Madre,75735394
289232134,Madre,10054693
955169202,Hijo,1400680
999521042,Hija,42762698
74799905,Madre,94126614
565894128,Madre,17577047
226273396,Conyuge,87320779
69743927,Madre,29105834
32551919,Conyuge,54783083
225001456,Hijo,28742465
514417139,Madre,87547105
685702330,Padre,3054429
560169645,Hijo,71201538
76028915,Conyuge,34584916
517163570,Conyuge,45220558
652466272,Hija,54430506
519947062,Madre,83257857
411921802,Padre,10432073
897071427,Hija,45815797
94493915,Hijo,46082157
358671982,Madre,74257216
761429757,Conyuge,30301658
246138240,Madre,61488353
691968516,Hija,70860406
353661918,Madre,31590034
23392242,Conyuge,26309830
611614217,Padre,11101489
811227111,Padre,17660190
409648133,Hijo,33917778
695688393,Madre,62274230
371376970,Conyuge,77848184
293862952,Conyuge,56841676
707795344,Hija,33040260
263413784,Padre,83032528
302100933,Madre,80111198
661576742,Hijo,79921192
804528528,Padre,1374892
185635743,Padre,72350259
897717951,Madre,83653273
677524356,Conyuge,9276040
595920289,Hija,85374251
279257098,Padre,4715029
139607429,Madre,39371127
111162454,Hija,114971
979181778,Hijo,86593943
758546732,Madre,83190540
561258600,Conyuge,47190963
65738486,Hijo,46653731
920906836,Padre,50290238
854641349,Hija,25651727
626998699,Padre,1985111
119335765,Padre,48970642
612212107,Madre,33512595
94059167,Conyuge,95806244
536868401,Padre,68246684
714506021,Conyuge,23802664
415715319,Hijo,68007601
22110556,Hija,97874857
949765174,Conyuge,81043194
155769735,Conyuge,72115458
858217439,Madre,19955237
261630424,Madre,66851823
741552001,Padre,90809037
230470245,Madre,98697607
505546895,Hijo,53562628
748817216,Hijo,70080648
325774539,Padre,69635712
743834069,Hija,20955328
952585406,Madre,93437199
56037508,Padre,15759177
735482332,Madre,94292003
893398948,Padre,12704997
483746456,Padre,23745326
724043687,Hija,37733067
408255435,Hijo,7224074
699794067,Madre,63126537
717658797,Madre,27645331
208603306,Conyuge,45107281
531695333,Hijo,84246930
600183218,Hija,17326803
854716248,Hija,960928
188995188,Hijo,38782082
925003611,Conyuge,41609422
58381708,Madre,60331467
20184833,Hija,52651917
965114565,Hijo,64452620
865636816,Conyuge,83325364
112162393,Padre,58587479
94608568,Madre,53326587
233724155,Padre,64351714
790331131,Madre,40896270
737183012,Padre,54664938
285528959,Conyuge,48816656
974839211,Hija,47546322
34885786,Madre,10871648
737386928,Conyuge,42920702
18100530,Madre,9773179
385615796,Madre,35637140
506506526,Hija,17526212
947770816,Conyuge,96769331
860155691,Hijo,36902004
451858387,Madre,43835653
917687240,Conyuge,16323990
645889309,Madre,87878959
902277483,Hijo,39220676
834995927,Hijo,14773173
780949400,Madre,39970332
289147589,Hija,49363032
493369344,Madre,84840941
17695848,Padre,39672507
290913335,Hija,84108598
385614389,Madre,95502282
324015992,Padre,68141657
185550390,Padre,25551154
306634738,Hijo,11313864
821030056,Padre,13418183
812286528,Padre,98195262
871442645,Padre,50825791
637893992,Padre,70672196
987682192,Madre,98727989
428352944,Hijo,95165434
895354255,Conyuge,6783238
