nro_seguro,nro_documento,porcentaje
2861569,974590786,3
467017,718715183,24
8199050,317511102,61
9188684,85843196,1
3241001,325774539,14
6548222,874716802,9
2588688,272666764,56
1765904,653621126,69
287615,885072771,59
5279137,402499470,8
2237360,477131731,86
3915132,680341258,100
930165,756619446,64
5994779,185697795,76
2587133,993549382,94
8857399,546785206,79
3172432,969172127,86
5369526,393743841,90
9680509,563212408,78
4880278,611103012,90
9194889,428225468,7
7486056,157976072,8
7553602,25939685,46
6973113,629625513,79
7076589,320534310,78
7528030,823132144,72
8087109,825072806,23
1052545,121867380,91
64704,243123938,8
1667584,506658781,7
1392602,183116379,77
4158184,305950995,8
6860024,779823179,89
6122130,41080006,85
5018061,996801199,12
7369828,971230908,60
4418132,657697807,10
8987526,353169849,57
1815151,453075030,50
5059556,54558961,99
1850591,428620064,24
9213790,434921032,17
8058045,893192065,57
1019105,466791264,7
1969784,226497553,19
1082466,229725929,93
1071730,542013045,65
2255346,139673442,22
7264992,870128612,22
4189679,966780866,89
3481840,987048319,100
8527295,486322973,6
4304539,556391531,63
5931387,756466482,82
3945941,673320891,60
9965384,14290393,23
1153723,528609620,59
3290627,213918658,36
224808,639004728,91
9721873,541480488,80
9362417,815717039,32
6766470,614415272,96
9709084,956929362,32
1707780,727110765,62
7669447,754312246,79
6127422,639231339,84
6294204,936997924,70
8703289,552172632,80
3365264,114623864,34
6173577,239303635,39
2371266,277232331,96
3806462,89550457,27
4855345,830180658,39
805768,633253259,55
6208871,653941141,8
6503102,602570050,42
8080583,673878769,11
1200084,82052923,10
2840630,747265321,12
6028560,955433903,72
6893904,820462794,2
2917564,267522354,8
6710158,527498104,94
6308075,952904652,7
3761847,105848412,58
8253179,37512206,50
9319738,68910690,94
8029358,293702642,89
534116,462918084,32
9424941,144832505,6
9972541,132370440,67
3696633,381100717,26
7969425,498767520,93
8868590,965991274,92
9043232,252242600,74
5250412,196628003,33
651200,209980114,17
3839822,313768151,84
8666278,674205406,5
4906184,677421229,22
8329821,689853677,63
294633,998184457,71
1818907,911792125,35
5212245,393392071,3
1676898,344785160,24
5147743,352940117,11
9189574,363882721,98
593539,941949552,13
9003422,130862457,11
364096,282798952,66
8717979,68060436,49
562778,28633343,91
1605521,820253909,70
7723534,367324254,68
9861752,921981420,94
9482561,445214104,99
2686552,150844230,73
4533880,363903637,58
6823280,260990349,97
2629609,535843466,42
7562229,862971797,30
3620071,572131725,83
7802895,742950857,13
6539056,721271522,100
9527569,934921428,94
9190618,11281211,58
3693847,116897112,52
3384979,693139755,15
7173458,986076740,30
8886710,443674984,84
8162711,789174713,90
6342827,830075066,61
3494594,60250449,57
7728630,227214603,63
5699129,527929477,97
6998097,568103354,99
1099121,660663791,68
998288,161281491,4
8398246,269201321,84
7066290,175156814,49
1293441,909688594,16
5670121,245712811,60
6342703,417345768,45
2602520,69525351,50
3519604,718599553,71
3534290,808693946,14
4506037,378885862,25
2227852,918867058,72
481407,392804705,92
3921040,186440077,95
8309026,970693056,33
2582361,929751149,87
705496,241546759,8
6388390,913897701,23
7643398,739594795,72
8573516,813872561,47
8242926,976858439,29
8883847,590093153,44
6529498,22640972,13
9697253,692994970,70
9411802,717293257,85
3251252,749025831,98
561651,289781711,85
3101605,704400710,30
9669560,532199083,70
1396391,936184884,4
1644576,517163570,89
7474407,149478499,95
2467145,51422922,40
2597701,892855408,39
1648435,428779613,9
6960717,723031824,95
6419815,325362193,81
9263841,719850936,56
5012476,341878593,74
8195758,912368915,91
9601009,764418030,61
5822348,130862457,89
3211101,289036033,85
8704397,841388629,25
3493028,472472977,5
3497130,620798453,34
3071008,785239974,73
5762475,148500448,62
7681726,233577860,6
8252463,320005469,26
7004098,962906501,80
7345617,288171591,73
9007001,898597129,87
9535372,652803980,72
8633152,252220176,52
9753427,580709928,96
4997692,215507123,13
3802663,524037983,45
3228589,761080938,4
9341246,742441422,52
1471049,163578823,69
7956587,37351552,92
6237128,50251651,69
6086556,107518420,38
5367585,345623768,50
909430,45483047,55
9040001,824165713,62
9272163,741391861,5
7367791,731697381,56
5008069,751483543,7
8517184,12168836,91
5058682,896105141,79
7394088,387400439,68
1021363,25868569,37
2463580,482355765,37
2763831,453208438,81
3311223,245589230,5
4343326,204338153,75
1050459,951143108,34
8809418,48770064,56
3922019,722595502,72
7102982,694536771,27
2939885,740747247,36
6599562,69924668,5
3052970,113965776,67
9571360,466395853,14
8071855,433851009,25
9428839,145262931,53
8499955,820363248,73
5163548,378665939,19
928522,60486945,1
6774005,680260472,54
5885991,771191354,38
1023855,872431737,96
2887440,434601629,41
269646,811954878,53
2848552,121947742,36
4300684,351348201,26
8008811,690225887,90
5624732,607731080,56
7876014,888660458,62
1584094,816196462,77
1603794,987167358,31
9258206,418928598,71
5731866,468386003,41
2130823,269203275,67
2890021,919244855,88
2329310,45297621,54
6154142,993921880,13
9620165,888715424,37
616957,195774725,29
5092625,797954461,71
1790871,683865766,59
9450762,405040561,29
5679096,208284820,74
2825641,684691934,93
7005393,764237261,41
1082466,621236032,6
7037411,825401093,95
1253322,654583227,91
5091249,749077969,40
2355370,277363228,78
9945918,328940608,11
7949280,561085310,65
8718961,120438499,13
643014,634464875,12
2845405,192166081,20
7652362,229180844,9
1531691,100067480,91
7087646,736005997,16
9121695,449995093,1
6950057,762470779,34
1095083,803304228,56
8008811,461244545,90
9132897,167728148,47
1792437,37333510,67
9786711,23313017,99
5518647,148911802,13
2680680,99255083,100
2932844,210150811,60
4361788,681910297,18
7213739,434259499,52
6960717,705841754,21
6233623,911200030,92
6555398,459108681,27
1955243,469819396,9
1560071,706402992,64
9344924,130181442,39
2091941,578063609,13
2510521,467776842,65
173604,457922264,35
833596,318136846,43
5269753,940815538,99
3805726,786257572,42
2097294,83496988,47
5663198,119796389,63
2752523,365596095,38
6085965,777144113,76
6362505,363691658,82
1152228,659581904,72
2392322,894653415,86
4612976,323922981,77
8846772,758593255,43
4982778,507241991,17
6545626,98508891,59
147030,135055956,50
1455356,326688572,44
4326613,512166175,98
2901083,206474033,32
7655755,173329829,63
1785053,28598693,88
4847223,751754197,68
1120907,417620048,41
4256063,458954205,72
5212401,28629522,14
5363466,623212603,45
8982466,49152948,77
9999312,452347230,48
4944566,155472058,12
3548994,464047554,43
6113177,716255110,79
9262437,902529746,47
8822168,947536247,28
2527328,456712571,87
1304004,84350276,87
3997656,35375908,86
4405013,129884362,70
6691708,917698087,58
6686403,829703504,15
6359910,667520744,5
4826261,991166304,9
8797282,22823517,92
6463099,741134896,78
3033262,716004904,67
1840265,72219103,74
5514252,293545176,66
8368742,78334724,62
8749634,762355917,28
666464,887191292,71
620428,123264064,42
5933090,372491310,43
6752563,867396514,68
3683219,634560543,46
9948098,252022133,86
8369190,973246411,3
3650513,323922981,19
6948495,425074369,96
3337680,712750037,3
8159004,459214383,59
6201008,916416949,20
1740150,304861486,47
4999885,961948974,84
4672269,523911561,5
6817971,550474014,96
7872782,88221149,19
7767736,175123484,94
5971210,716808566,58
9663610,988360591,38
8305543,539177408,30
418542,393428486,55
7620051,415898567,91
7983255,363227084,63
4721678,915481445,9
4938194,898542383,96
7292772,946691781,40
9500340,113376956,21
1449295,165579663,80
4471984,234694640,27
3968429,222408246,86
3497340,347792574,12
6859012,579441462,15
4063114,472455094,88
1577377,690770366,38
7562765,789556624,41
8408136,560355431,23
4023538,382133524,48
7758639,858111312,7
2236878,898422524,97
8131404,751607697,21
6593866,969842194,93
7252370,768237498,87
8376570,762594259,14
1670539,649278102,85
7619038,910238262,87
147030,325598549,47
9483782,558403675,33
9835194,25105008,42
7593462,963186248,98
9236132,299355167,75
2463443,899704519,81
3830887,548562979,41
8867572,998504495,27
6620292,364967233,43
3167853,893192065,14
6959925,793942838,48
3954309,655364151,27
6070958,21194139,5
6698842,263349927,37
3758870,163680987,28
7682468,226096499,45
6946201,740843176,47
4462624,499028113,86
6331702,602209572,45
5716826,139479100,45
3811929,903697617,97
7326900,467793186,3
6930446,793649391,32
9448349,275420970,77
6578710,627688936,7
3686800,99341461,84
9329087,573098503,86
9970288,939629643,50
3642600,229307316,9
5848173,23198100,36
5038649,897502328,58
3373485,207395126,93
5535055,798348312,85
7283830,508535136,29
7765383,852350528,10
373749,476833026,85
906078,490533433,11
8084373,919859246,43
3825442,41951552,1
2486525,842430425,67
2582361,743123129,62
7575518,40568153,49
6759081,960310578,26
9787911,653771770,34
2896162,228540784,19
4086146,807401319,90
3819249,28239984,95
9679404,826517685,43
3606865,97880220,86
1091301,407333467,56
8614688,981768803,84
1052507,814572373,31
9970288,786858780,98
676288,648646232,93
3097381,713289608,19
9924332,428994417,37
7130557,129827328,48
3471653,628047962,23
6344717,278487265,98
2061691,748919214,48
5401863,314142332,22
3643548,671219355,18
5899597,325323763,17
6916966,675347788,43
8180557,282204481,60
2203477,214951383,51
3111067,544569766,52
1857336,562078464,98
7367791,253441344,100
6394451,242758621,36
6998692,889348347,62
1231630,918867058,38
6441244,951143108,20
9439081,572945224,42
3886701,20377970,1
3221447,175156814,74
8673732,814230626,50
4463784,312667380,45
2400139,459751711,95
4206608,580221106,25
8361130,447938551,19
7605013,615961406,32
2750885,740530314,9
1152915,639982157,6
9368265,283794350,89
9969746,339943014,14
4406561,267731013,51
1641675,408294482,38
6321025,181121071,20
6205519,749314607,97
775373,677685455,75
6147858,416099841,26
10534,850814493,60
559852,834754723,54
3326864,166144975,23
7300008,179611659,72
9074022,213926504,100
6157632,928146720,60
3867316,938330496,85
6133313,303443868,73
5564466,937823087,45
2279177,607370628,22
3127693,883728405,50
2938511,444174245,33
9358277,859367972,9
9112182,247338017,9
5990441,252242600,48
303526,348567461,44
8236874,574659776,56
9530735,408271267,25
1490898,555323480,14
2062747,635691506,37
8338624,200106217,85
2035027,997596835,85
5297518,913743053,53
3035647,705172721,79
9757202,748758056,4
2162714,886974598,48
5341186,894496926,14
1390065,142399444,1
6765126,807089257,39
1010131,464592237,47
4732722,314359090,61
7474621,585189770,7
553566,283921324,92
4958425,457902607,71
6663164,332368492,38
9048495,312744219,61
9000745,289232134,69
1132786,947581610,85
4023589,516895421,13
936086,554494371,12
3304036,189186809,3
937161,153092331,26
2473254,873495721,22
3608550,909140377,11
2284567,144529763,52
9043646,824281106,12
7593542,426366895,93
7579337,873304250,63
2634325,189658817,53
2387085,441019760,56
7435159,533945270,80
5130446,144375430,28
1129444,719100779,3
263180,28239984,28
8236887,220355962,53
7071870,96342863,18
9285113,743381049,21
3129882,869911061,82
762540,811763599,22
6960279,756345228,62
608891,524987749,61
5677091,737183012,88
9970288,279257098,76
1988922,188777335,20
4156353,919053171,60
780142,661344406,53
761503,463909886,8
8117568,285711555,29
9109796,715902807,29
269237,598393750,37
8915003,646689687,45
1814049,57709126,100
459220,129952604,51
6338023,904840716,39
4064357,804860605,9
1059715,945397679,7
4590652,958732336,13
3298813,929928405,45
6530336,21727006,34
6087986,132588600,65
8507239,408399673,91
9344140,469542560,13
8300550,758707779,54
1652275,450415491,5
4056335,856122755,51
8391013,381464388,64
3136675,222408246,98
3503243,628672434,87
5370629,776079133,74
4508469,564335326,20
9917406,315554884,98
3436846,190303123,98
6658891,243052410,85
547075,354257521,24
9825303,496280565,44
3024155,719736713,71
5771626,605707865,15
471919,535388066,7
8538605,970369506,20
8263900,25409239,64
2301522,642061106,21
5072182,501823183,63
6874169,858419973,9
9700271,761209805,21
7044841,422570833,51
797229,969695076,91
8511133,965927831,43
4685776,409362891,46
4437366,86452298,76
21510,431820414,65
4601724,540861869,90
3929578,622109918,83
5379283,171895971,41
5357198,315008266,100
1091301,939766686,40
984576,68351190,44
7297453,868768332,49
9817511,507983788,23
6839116,341219679,7
1581437,840239875,46
5031234,36872998,86
6615435,284499669,80
7830958,356477628,21
344276,937470824,8
3943713,366800106,23
4835511,232539474,24
7187853,157976072,89
4138064,692595525,21
9856876,342313107,80
1946096,340747581,35
6106520,492039828,21
1405104,993943009,27
2236197,512054218,5
4414631,365715296,95
9666063,135718723,16
4550711,499961033,37
8916929,432103405,74
5227455,452278386,2
8205748,934316293,65
550790,439054016,79
2141204,591814134,55
9857938,635909182,5
1764881,791223428,75
3478091,916461643,26
44997,497948598,29
610264,779839787,100
2118232,681683550,30
9416266,545474025,92
1358089,559215240,47
6365043,489797858,8
7591755,984754971,69
3032995,982473189,54
7464864,475936045,11
3250406,351296699,98
3304098,525752382,25
2328,964965019,84
4616043,191931200,95
4412856,864810306,37
7903138,844245991,34
3501901,747984817,97
3608784,163679681,37
4321855,950809929,96
3984695,326208322,42
409467,462204124,19
8355551,714864954,99
3648125,836870940,59
7124160,417526544,11
8702200,352826910,24
6638327,167996846,23
8870146,501259538,16
4598330,218385861,6
5045431,798592527,45
7375716,243740145,62
7977051,188772612,73
1296849,721874384,24
7211682,865298144,46
1248667,560978747,89
1783637,179454067,7
1576397,750651105,2
675407,73814219,8
3914027,728613248,74
7930632,594663830,37
6718565,153287743,84
4814153,738313458,97
4741241,199459499,76
5857241,51644976,65
9121151,63051815,71
8081566,741883900,54
2703339,822845922,46
3678476,707374498,70
518750,193392857,56
