nro_seguro,nombre_aseguradora,cod_compania,tipo,Legajo,CUIT
3686800,Martin-Simpson,7077888,white,75691255,9996043736143
6170010,"Johnson, Miller and Baker",3236921,around,91684270,1121976204165
6970507,Harper-Ramos,1178717,federal,78949805,332367197954
7946609,James-Kramer,7201330,might,53269180,1505390163549
4572046,Robbins Group,7879860,baby,78630467,165923193881
248846,Smith-Wells,5885694,house,57611218,2877805230108
9264405,"Tate, Buchanan and Bridges",3987142,memory,4531565,7275832034044
5020268,Pearson LLC,7573504,time,22766730,3114366556326
2356587,Savage-Martin,7063389,I,20859353,307150104413
6627979,Graham PLC,3901068,current,92085660,1343714718877
701633,"Jordan, King and White",6882230,usually,53215650,182140925794
8203871,"Spencer, Rose and Stephens",200359,situation,9448946,294212447218
2616459,Campos Group,8884966,participant,50697177,491323288003
158911,Mcfarland PLC,3521715,onto,15902164,4029688334664
9121109,Evans and Sons,7230369,off,32728426,9388550408304
8344210,George-Johnson,5719471,Democrat,44221998,61974554179
1389630,"Watts, Williams and Davis",9725097,store,21482190,8795848944574
7550821,Castro Group,601758,every,42163488,5350558156052
2736524,"Brown, Gardner and Jackson",3779336,employee,66937970,1118701647873
8251233,Pruitt-Curry,1108388,wife,25373034,1755273375049
3283086,Morrison-Clark,2696528,class,94897644,3466109291794
3629780,Young Inc,3339410,care,40210332,6825832619964
6737181,Mcguire-Thomas,4052379,others,36796045,3954880611306
274207,"Olsen, Moon and Dawson",6531787,guy,47984243,5013675703798
572112,Gilbert-Alvarez,4493095,take,66926069,625814442777
1569978,"Smith, Martinez and Taylor",370145,receive,38988795,8277442377901
1221427,"Turner, Jimenez and Summers",7158106,firm,35436632,8659778356457
4255224,Austin LLC,7178302,senior,58964590,8918110630038
5756349,Gilbert-Lewis,2149707,practice,96294386,3086096014987
9184198,Barker-Gordon,6145914,us,86011116,8569080441743
5822514,Taylor and Sons,4940030,data,86585991,1128455352977
8625294,Taylor Inc,5109077,character,37012730,2699405810424
2895908,Cobb PLC,7267921,not,59194246,3277473394796
4975693,Fisher-Edwards,8870074,management,39146992,4338774989280
1958399,Martin Group,4299240,occur,8506061,1856077847898
7988324,"Clark, Tran and Moody",4203431,decision,63571736,1979600766228
2719231,Reed Group,9219562,two,79392226,9154443615876
3036158,"Price, Klein and Short",1875400,table,2812210,357909336869
3047068,"Carpenter, Campbell and Stanley",1731892,now,19479467,9471950971806
9833694,"Villa, Young and Freeman",2325497,center,54833034,288267503946
9609629,"Reyes, Taylor and Johnston",8627038,by,94530669,3977834733896
8265491,Davis-Pugh,1965435,prevent,9835877,91463478686
4835117,"Howell, Rodriguez and Brown",6851413,character,27820653,6676492697802
9868584,Bright Group,7090476,house,94206065,4797909219927
4554557,Foster-Mata,568517,glass,54911946,3611318821309
7240935,"Hoffman, Cantu and Walker",6676090,color,81043194,529486939781
9876696,Morgan-Soto,8586375,none,62029411,5484150823035
6875970,"Sullivan, Bernard and Clark",9364270,deal,95332185,2580410822222
4000569,Campbell-Sanchez,1071506,from,18067747,457997207503
8337492,"Ramos, Rodriguez and Hendrix",4155588,doctor,78503347,911252185948
4353952,Little Group,7512454,question,3818660,6649543018675
8068617,Dennis-Taylor,1008662,they,55440722,881279825706
1100362,White PLC,7444060,recognize,52427449,66827528304
8184644,Graves-Bridges,9810833,describe,94400659,1475374486053
4565346,Jackson-Snyder,1600888,happy,35940105,6576392009121
1775877,"Stevens, Smith and Joseph",5973736,rest,58661118,6861678563011
144425,Bass PLC,7785976,parent,95235143,1124860283507
2129410,Evans and Sons,7063485,baby,35754491,2464080114710
6428639,Gray LLC,4577282,small,12893681,9456998948050
7558275,Schultz-Thomas,7332390,by,74286205,6369678067575
1068845,"Taylor, Coleman and Jackson",9473874,thus,60307569,6286174248027
3780895,"Ford, Robinson and Becker",9396292,girl,94089266,6841835470624
2240325,Mann Group,1225256,cut,83913048,5849447850936
4990235,Jordan-Brown,4878173,recently,30046474,6060918901643
3530494,"Pace, Todd and Lee",4494073,authority,17240935,2311561319784
2062747,Clayton-Cordova,3518460,strong,63890140,9159612985901
4888956,Sanchez Group,7891193,culture,89595138,8364865684095
4532640,White LLC,5105883,listen,79765167,7240184836705
689237,Lawrence-Perez,1921173,small,1563724,2179626528147
8810409,"Vaughn, Brown and Lynn",4469717,cup,68687489,7385579171995
5882372,Williams-Jenkins,1851066,set,78929413,7242745054171
4303670,Roth-Orr,5315344,you,4935585,7902940824007
5528489,"Jones, Baker and Bowen",1674621,hope,9220316,9912425312458
304748,"Vaughn, Miles and Marshall",1615400,these,77228648,5726684267282
480713,"Gomez, Wilson and Brown",3803886,institution,87223393,2745120157466
85757,Jones PLC,9937712,trade,11525469,2622775598845
5871663,Thomas LLC,3836898,plant,53918804,6105761126172
8540242,"Thompson, Brown and Martinez",577839,staff,69916385,8735857659542
1534589,Ferguson-Barr,3052251,push,11372238,8945022783910
618751,"Stevens, Copeland and Ferrell",9717615,feel,63048636,3986790698664
7055004,"Mendoza, Garcia and Soto",2992198,think,75139187,4771959321667
8776425,Fernandez PLC,983359,respond,5112197,7996608166215
2874684,"Bryant, Salazar and Brown",3453927,improve,35135420,6662985087877
7203928,"Larsen, Butler and Reed",4778406,whole,8901526,6233120279931
6789995,"Jones, Chavez and Mendez",2342649,eat,58961812,2232363929222
3025112,Foster Ltd,9282030,off,93071045,4630932773408
7521445,Kline-Carpenter,4436291,laugh,2867024,3123366375044
4536592,"Hill, Howard and Sawyer",7708069,return,62769505,6207511111126
8723470,Foster-Anderson,6080333,young,43034000,6184617596223
847520,Bennett-Herrera,8804016,Mrs,6427031,9315612532041
2011518,Strong-Brooks,3445266,their,23156741,8147414561761
6973892,Wallace PLC,9490813,investment,80318438,5464002146732
2265999,"Lee, Rogers and Griffin",752238,political,29290294,6013788981411
6631306,Bowman-Hicks,2959229,drive,13340180,2485747481628
2051962,White-Drake,4692481,his,95026984,7523096387580
2702210,Parker Group,7209017,always,1879000,8942005812507
8903572,Gilmore LLC,8851129,fire,98904380,3570675321882
9188302,Hill LLC,976225,avoid,91416882,420440228403
1108679,Davis Inc,6220643,until,30270378,2457705618583
7576719,"Martin, Pierce and White",8100507,exist,77558662,3144725858340
8252727,Hensley Inc,6574794,thank,39428889,4939222824482
4405508,Gutierrez-Cobb,6262325,production,99786610,8305018705652
2100366,Lynch LLC,9211534,small,45824869,9736863327155
8423474,"Leonard, Anthony and Murphy",3754590,style,92518527,1984826848821
3078705,Herrera and Sons,3560141,itself,17942125,5736009350075
6498406,"Robbins, Smith and Hall",6154176,military,15407128,3244873535029
5302636,Vaughn Ltd,1623359,office,62283001,7053107122389
2732470,"Pierce, Stanley and Solomon",7051765,now,66847656,7460347361244
6097421,Santos PLC,1679992,including,34658191,4420185511647
9267751,Davenport-Roberts,7003170,long,2891714,7829261107332
3006409,Carroll-Cole,9812561,like,5623229,65969725048
10820,Carroll-Estrada,5507343,later,66423900,7383714701594
1255829,Burgess-Knight,7294784,involve,83278426,7411683632885
2903929,"Walker, Adams and Barnett",7625288,ground,33262148,6005419630853
8936213,Dawson-Payne,130113,of,13023606,9353411220896
8974003,Barrera LLC,4889713,word,22145155,5762324553121
7326900,Weber LLC,7650911,often,82645818,5635280065255
9759875,Noble-Hayden,645880,beat,16195748,9501111898474
259156,Smith and Sons,9148014,full,83025688,3466109291794
60398,Cummings-Hodges,5864502,experience,86957658,1414189002263
6633792,Jimenez PLC,9077757,ability,28051343,6747550307847
5749532,Gentry Ltd,2681026,network,76053323,5573267440945
9571037,Alvarado Inc,8126425,live,89953961,3350681659684
7609516,Butler-Torres,777199,within,28208060,1129816248114
5054856,"Grant, Sexton and Harvey",7648606,whatever,49679554,7610854447602
4453271,"Pena, Cox and Navarro",9951250,religious,98070044,9292374259343
649396,Moreno and Sons,8302033,respond,75760745,2373609874281
2964497,"Jenkins, Alvarado and Hughes",5249949,later,24418277,2779252078323
7096458,Craig Group,6950092,perform,48991064,6242670339196
4708743,Mullen-Rodriguez,8384973,four,64997604,3854727359683
232701,"Flynn, Salazar and Bullock",1718152,after,94158436,88732619390
4529582,"Hamilton, Anderson and Anderson",4278407,news,560931,8609134693364
8435303,"Smith, Cook and Campbell",9404403,return,8899907,9987558326376
1979741,Lee-Moses,4597859,lead,12122417,1068200213836
7497402,"Watson, Butler and Warren",4516459,meet,77646954,9445360513589
8325641,Reeves-Bush,1114341,change,87932596,4514886074186
5905228,"Johnson, Gamble and Vazquez",6338017,hand,84267191,8417098405838
6872980,Gould PLC,7228154,red,91534379,7420553536216
3762193,Wallace LLC,7539957,bag,9321563,3771088305744
1979160,Gomez Group,804336,institution,89778192,4964281294672
2793595,"George, Burton and Sullivan",2892408,character,16752897,5638359185161
3251252,Rodriguez-Richardson,1560757,learn,63338428,499969884925
7159090,Murphy-Hines,8839712,no,80630758,1023096175323
7894293,Davenport and Sons,5550139,cover,85260287,934186724405
8570416,Calhoun Inc,6246145,party,56507153,2084891735468
6827190,Small-Cooper,4525891,response,8570365,4363570553299
8675299,Humphrey PLC,9376056,traditional,45777256,1748097759263
5064841,"Vasquez, Edwards and Glass",8473919,message,16018970,5544349903666
2642874,Ellis-Snow,5427163,wear,31099494,9150804469473
4938194,Bradley-Jimenez,6821414,seek,11980419,8661234424030
3606383,"Bryan, Sosa and Mcbride",7942134,glass,2102704,1620368126012
2931963,Howard-Harris,6664588,including,76728850,1003408663585
305040,"Lester, Garcia and Cruz",2496564,fund,62228472,8388989942277
8482642,Knox and Sons,6169457,conference,57851594,5130090356928
1342641,White Inc,2978167,magazine,93932205,29623708036
2869756,"Mcdonald, Zuniga and Turner",1521160,step,81248764,4359519736058
6023716,Peters LLC,6227578,until,46886300,8366317391565
4478129,Dixon-Rodriguez,9280814,business,70743492,2346325993371
3176862,Wyatt-Gay,7289622,say,76750803,9767898650267
1803690,Ward LLC,8032099,value,6891932,952351849554
8026348,Rivera-Smith,6305533,just,49180096,4957422009114
3348028,Long-Collins,1438001,trip,25708442,9344357602740
7280328,Spears-Bell,8848484,foot,22831688,1343869076190
2127142,Wright-Ross,3194479,others,77605625,5378635345078
3641651,Gordon-Garcia,1275577,like,57758602,9670703875941
2619010,"Walker, Jacobson and Bradshaw",2335884,machine,98546404,7011744167982
1375370,"Woods, Lewis and Reed",6924610,plant,83818993,7747440336896
7333471,Price-Perez,8418717,investment,4329239,1104932684283
8963535,Fisher-Contreras,378476,apply,11378060,111975174109
9179239,Reed-Johnson,5464951,continue,97133627,8878992757531
1757889,Howard PLC,4126059,thus,2127603,4211300374029
9213299,Coleman PLC,1490693,finish,82067871,3212816309826
864025,"Fox, Rhodes and Smith",7317976,weight,31678179,5193000953619
6564187,Wilson-Tate,2967173,evening,40583456,4395055312756
621855,"Wright, Smith and George",2279702,question,35840753,7267555048021
8587324,Stevenson-Ortiz,5081973,treatment,87080474,4213280611593
9250152,Kelly-Vaughn,5775185,accept,35854551,7382906013898
3688290,Castillo and Sons,4242125,common,68941295,6491854424424
3304695,Atkinson-Ray,1122978,away,17635759,916547822346
2495388,Banks PLC,7866300,hair,24203487,5788051982338
7643732,Johnson-Hoffman,2008662,interest,35946313,3782035994450
7105511,"Beasley, Jones and Gray",1178237,third,13950167,8003231759011
433330,Nguyen LLC,5796012,protect,73432812,3169680223891
1616235,Robinson PLC,1170540,forget,96972399,8466099479481
4391952,Morales-Gonzales,2065025,former,29472637,772756813536
8788933,Wright Inc,2598542,term,44492691,3070623636185
7191821,"Chen, Davis and Brown",7652729,than,45718208,6959140284504
9543387,Horton Inc,2469087,let,98532551,7753364507319
811959,Moore-Fleming,9989582,two,63043484,6658011883590
2311289,Barker-Diaz,3930598,relationship,69318581,3756328197888
4069504,"Lopez, Kidd and Robbins",2015301,forward,63323084,1592637699355
6258115,Todd-Garcia,5636195,everybody,91015123,143475132813
8262658,Mullins Ltd,319065,wife,99922348,7137866667614
9897393,Deleon and Sons,2056660,tree,19997094,5030945598198
7396670,"Wade, Hubbard and Morrison",1530810,style,39427248,6442423564209
8036460,Sosa and Sons,2957111,seem,18234828,7788810457215
3003716,"Bell, Gomez and Eaton",1728552,garden,75533276,3879815709683
427733,Rice PLC,2503537,season,93947189,4618274447365
3994393,"Lloyd, Hawkins and Lee",7424332,federal,26827240,6348903200760
5348334,Nixon PLC,7037689,turn,3103700,9924800830581
6071051,Gutierrez LLC,461368,consider,65233951,1211791594060
6494807,Bennett-Miller,716677,in,55860345,1162896313848
2119441,Barber-Bryant,6342826,defense,29565551,9104285482413
6721730,Klein-Gonzalez,3122625,inside,51663689,4239066307250
8498566,Duran-Smith,3636579,rock,64027575,385549913933
7366152,Hoover-Spencer,5067067,the,36616254,7154829550965
4891169,Ryan-Watson,3125688,career,12093491,6842249713134
916549,Pearson-Fernandez,1428491,and,3377642,6193464571390
8489085,Baker-Martin,9868841,leave,97242692,7537828993393
6065975,Wilson Ltd,3517773,store,62260027,9890967714475
8682015,Phillips Group,7972928,station,71861060,1186331964752
2275281,"King, Richardson and Parker",6130200,remember,53030376,4259677410299
9507358,"Reynolds, Frederick and Nelson",9214060,prepare,74400578,6460704899709
6231076,Riddle-Saunders,9145042,response,94669943,3402043781015
2252894,"Hall, Taylor and Hart",1210036,college,72629335,7112734868087
4687455,"Johnson, Cox and Grant",9316786,space,74027650,7121169276160
9539468,Baker-Anthony,8179466,machine,34365111,7929681777537
2904864,Howard-Jones,1138036,on,41861200,9268147101798
9966802,"Briggs, Harvey and Love",1137149,above,88286693,4309410673572
2629541,Blackburn Group,6036181,particularly,64117807,1641457633133
3309084,Norris-Brown,6133742,throughout,34152712,5544784590895
4011355,Santana-Lara,2133444,relationship,96266427,4320593921246
2247027,"Russell, Smith and Johnson",6739574,sing,721591,5932374573499
5002717,"Kelley, Williams and Bryant",5225512,reason,78680763,6750790909008
56219,Fischer Ltd,9951948,newspaper,12405261,2481318348573
6124009,"Ingram, Bryant and Edwards",379697,heavy,81068116,6872967626184
8682892,Wall and Sons,3197613,space,79501780,5393965397835
8419724,Ferguson and Sons,9978205,with,8032007,2693465842993
9946015,Roman-Oneal,9999211,article,67234469,5375208966408
745685,Roberts-Ho,2726715,really,26760354,6963408494825
8599019,Medina PLC,6467917,federal,63114614,3157157251312
3511736,"Jones, Brown and Garcia",1396840,under,34947286,7322357531672
85419,Sharp Group,7089190,audience,36449056,8776705060062
3493640,Peterson LLC,1090479,indicate,46109399,9700507685802
1818060,"Smith, Pennington and Stephens",3085944,mention,47539579,5198382185342
2443228,Walker-Gentry,2450722,institution,57960222,7428017954400
7038422,Molina PLC,7377504,likely,26534078,6953296940393
7481820,Rollins and Sons,8851218,alone,46106150,9163871040792
8085421,"Sanchez, Harrison and Lewis",3605149,almost,68009670,6975488075445
2073357,Maxwell and Sons,4588680,also,4348399,8922540966142
8050009,Mcguire Inc,3010912,down,81236309,692077288447
4820864,Mckinney PLC,9691936,few,57966143,5762409379635
9835442,"Cooper, Sparks and Willis",9681765,just,46329468,1485526553532
5226018,Gilbert-Simmons,1061446,value,9448800,1519231809055
8942086,Diaz Ltd,5458000,argue,60572355,5654808856284
610726,Martin and Sons,3889835,character,91693294,8609134693364
3921040,Austin-Valencia,7770250,cultural,74252333,5518838096501
6203805,"Martin, Schmidt and Richards",8547927,employee,70391974,6094356671169
1847850,"Bryant, Jones and English",5623962,standard,77350587,2316178152234
9924942,"Barnes, Floyd and Hutchinson",2710592,attack,38344553,8406855056571
