legajo,numero
5486163,58417019279
31980761,43211082583
4604547,37460709472
94063883,61853289379
60304582,66261325985
63425684,21483197896
98143946,5837797823
5971782,7767395276
61777747,46809170747
30152907,49718064107
30021477,78233820631
73910190,15222333913
52639544,58488928008
8063086,20506430587
90365352,16056896802
93791981,28442307915
86532388,18358006216
7885226,31003159939
46404922,52675005345
18010923,72576092852
76136778,21275132332
68241423,66726943890
99195435,62178902844
13621016,70798254818
22568225,53597873312
4774326,72329978523
22952,51838665405
57828832,61853289379
29336045,68586528837
6992084,311615902
2466865,6018386516
38181521,85959837026
88075510,71106834415
64198869,50014438776
32347322,8095045663
85859392,26454507551
14298742,46848393083
81124649,63361823874
96902061,30552332866
30745023,62588661902
69994197,75714147543
47166565,19823180298
67076144,94842614128
61026463,62878193629
81201066,12594111506
91334759,23787647068
46415796,15635281350
20998128,51830897777
10602322,19086468715
29565551,94810202725
69667462,36883606002
75075739,90440913206
81716253,65651573063
83073730,21798065257
28299134,76445581762
76271295,65853562254
60955944,33429286841
99960063,17184439930
62459128,14762095810
42222535,67809625404
5447767,48675710472
48967281,22338696000
81478413,47152787107
75274808,26863358324
58110815,23108629476
60494568,88528561525
85737084,90226047183
10495255,53597873312
20884982,64809197213
37472477,84681757393
96100786,61839221695
48813019,27538727335
61205091,60002122621
76915253,1721379261
17996449,70008348605
73458596,94759789871
80149734,14436788221
73053721,72000914148
61726250,22328024477
66776541,64048145555
22391734,16591197674
48926242,6653271045
71848892,24100483868
77702706,24394016164
77978265,49378245575
58801276,49093126619
4446839,55863978405
5243942,97389813406
62256434,54425489245
78794557,88737801370
58959167,30313012032
2022206,46117435798
94501610,51205136025
19667332,96673150408
51402839,38282652161
12956187,57285410954
30301658,37893622136
19744486,92277316227
67130900,50437202079
63259030,6019796561
53323227,24540727600
60338701,23524934450
40923581,98372954860
81231000,53536287738
67809668,38122534319
67540656,43843444892
85905142,95220755756
77486072,49327284508
59333863,11287244483
97462856,39398625916
79134364,12839535474
40797653,62610737614
29382275,29214220282
53768772,20011248051
21294238,76387252336
60628172,98729994346
40071605,72528562783
67617981,63893434799
61270990,40805891907
31994791,48882896901
88221601,70400921138
80530748,65894751828
16091475,52295722128
6284888,96555113911
15400880,27415620189
36247617,71776225054
2434829,658275955
67283639,53782486801
15464655,25906157545
66991245,91345771057
76147104,90537360868
29054211,71189768511
95307211,90094354305
54507083,7487900983
29456794,8638935288
27543529,39399139301
64688093,60877667265
41247652,86713758318
10009070,50887051032
33598321,55632240453
17607640,60134666811
26671299,66110839782
89569340,86736604377
56867419,87893181332
11736917,10096368293
60080291,2445889366
6087992,55675857171
3004676,29199424953
73470602,87254438625
73437873,92899062517
78034447,48714243819
74303895,32788134581
76171370,64892583389
43671743,6444125449
94253682,59226349593
23907651,68853383950
76870189,63646181139
92219157,53891134035
92479209,27564936208
62484994,54948146958
77969855,11605835387
70047888,7447131385
93107565,11372764818
15289797,11383838056
90309400,86713840780
30852143,26308942724
52201595,13121938133
7454981,98372954860
19185109,22096167828
83270149,76528318210
83044934,61287239675
43429369,70852883555
48243628,21503825959
45708270,92599733371
56795042,59566266774
81234071,92613301939
52817078,99350459541
59732526,54370221427
70553153,96869639730
10136087,24908506853
77214034,48872032030
54075010,92774778869
68141657,93711458561
68384289,94228887690
74603232,92213007300
49780315,12361236162
14388527,34907384646
40719057,87211430160
18003047,60207759891
23683957,25071323614
32787913,36504318163
68598646,4275157098
44883116,76714525929
78173726,1310885196
26723127,20376976624
70023641,57750107983
6016095,1030780335
31076237,96771955528
18163412,45823692848
8379344,29486098342
6309000,87952848886
47796674,70992054801
36564226,50031495663
7513490,37714919532
95818457,92460015552
80046008,23661968859
83028054,55374531047
73492018,16014152151
69510443,82095869020
22116810,97736015885
17078458,96922132776
16689598,54829472557
79372765,93882481949
31816577,41470809463
63163991,81538167607
92826759,40583818197
30422271,79808203404
37526469,35339573973
67875038,18155488275
690224,23417462373
37674486,72919869787
77633509,27967169681
62357259,76830776588
62016666,60479976043
42107085,56563408026
83215582,63481392683
73323892,92296916665
99397422,25587010468
73020018,48234311366
56673761,8189809680
74485422,40551418605
17838161,72859139581
74003633,22334191066
71892582,99051263837
73760408,66594321061
94549116,61984530046
93265888,43346277004
49807029,7160074211
91595622,84320670766
77423239,73328965276
67077328,60710811133
12282807,21303684393
55345924,94776663301
86061309,24483500231
1143399,72797446789
1689900,60271876226
54123112,58404550092
73398903,83445675697
78331616,69067455912
32207875,98729994346
8571619,13209860372
24935423,38110165656
97200738,87891791828
78981995,70765152564
67570508,12773873386
12326408,71420844549
24180684,29759697644
91472248,28773928271
64541413,52598820240
30437707,35997108295
6384252,60209325544
15501535,49330819938
88414968,59907338803
50443366,65853562254
8945080,81977948378
60305524,21066360002
69327417,1619188180
16550327,21096442875
85688453,60357279029
97329677,82015645989
71726481,10297498567
64561398,30280310094
86197281,65256824607
9496838,56383944749
78121674,8473388432
89598129,36400465949
98439268,69312771235
12432011,8084536176
61604215,79878297822
68898651,29419327113
73419736,5413825452
88380004,41918185734
27568301,36599406686
43170784,66845181940
81322722,24439983394
87480335,8839275532
60872404,28145802770
97228270,83956710244
13001351,95426132639
86934055,47692354413
36774481,27831167791
40319004,8656803058
34048535,68943001297
94347860,76310277667
45541508,11868899
87307831,36693002747
79657068,80125956861
25101091,52252333434
84300205,78386692005
64138808,98595161213
10975066,93584660090
50266463,90153476502
52274253,78278967654
44181279,47494340529
50211974,3606388570
86414056,33007030160
63805273,40419249158
28726142,53031651695
80096546,4653165396
24887030,63532172725
28661715,97543552642
67654784,49145168435
6026629,79029550539
46539176,88658771666
38981052,92899062517
93330009,40060399167
36511733,78499333014
61025519,44582261895
46255266,46283089676
62783157,73554294649
34751468,85575189755
41689875,10289988464
22839819,43940053423
60845603,31683687539
59684155,62396314414
99786963,50997992388
6657818,32780211226
28761367,30092187808
51332311,39101945609
29358805,24695711973
68345742,97122838601
51229726,62275054641
54048845,91926182946
26585194,32253369456
97747229,23786354677
27377387,69732640251
962451,81003625977
11436534,34138748932
44654023,79692067752
91760665,55190270560
95330818,5726408037
61072683,18425650671
49287568,42267021266
13395769,19954502750
45220558,1453615006
1123112,69639028735
36879211,45825122902
53353326,8475485877
32647692,8820088458
65009565,79976783797
38959736,97864122324
41714326,63353204923
53977767,37062387358
96146968,3240470792
82544106,11787815947
20915027,19038445205
46534442,95363958896
7733950,80495044157
75533805,71855190796
30263881,64247052086
87932596,29244798276
6726565,78539270432
18389932,48509506545
51149078,41668822055
52992521,49366914806
79274246,35402987035
92150435,63762317580
39443651,80727782199
35303355,9874771731
12987559,3916740979
44432258,73759533361
19179768,46839658137
65613093,36371941942
52140381,67716487636
4377623,77634322186
1106989,12758136637
70976641,39433332010
49364705,27005091879
78594796,10345630779
65495803,95651748459
74406593,69750648729
64740304,87262456511
52304175,74391480526
98707857,42616965865
15612497,34623694322
81539179,32957131680
9100430,8219471427
84533349,36174660784
75768611,74568171730
6161792,40704717314
66053488,35609008329
65158377,17628775258
81060094,1903189516
55676650,1965198853
3360630,90500027688
48158105,71502301377
80228729,92712130484
33516552,17506553075
56260959,3866169187
26663363,26382683511
77251651,92674110907
15835704,3376401982
37319030,93159172594
7929657,51914822817
42596935,24279208943
27016697,7661417055
32412055,81455755185
31029948,43010363448
69592760,73405186416
63280862,92262917784
93707581,63531146539
80445988,40225633218
84516974,22368151913
38456708,59731132370
80979975,54534882138
89885871,78340345921
82782548,65606897385
16446293,37722907911
35964790,71202191136
17955599,86740929060
47321003,24345157811
78854249,75324648779
35064839,45985900403
22731950,83487532876
19109470,29204073921
97681918,89883186749
8029934,81216025490
91787821,18640427936
87789021,1844149157
60003331,73721168395
22064028,72797446789
60562765,2620357481
80178943,35786515738
19743932,64967030755
3897097,74393717533
6271782,25259225595
17812244,68166123200
47517713,10392448838
15161650,87223484510
30159992,11599039439
64762263,62314685342
87503669,79313316835
65063701,40583818197
63538776,64347577281
15393972,16946653764
68025025,14360897728
30218849,68866140216
94864622,84898168091
87579012,14638939605
87505018,43785367010
1185475,65754977592
17625697,41533825851
3205336,25906044529
89386052,2374211986
66558991,81778395558
71991040,53917457951
11958467,64004854746
80828611,83421075671
81926573,38285345373
72788747,78682115805
58026088,22837169996
23213040,481199655
40764884,73384304063
66912892,83229087543
59306501,81071879858
41660317,21066180586
21482190,43839233354
1034376,5600189180
1268868,82035196890
8514200,30221585300
84770756,18450452746
30342457,55153788882
70896568,77027447731
50515036,16906144601
21813473,54526122984
28892018,73832073952
95965102,49985767840
51092110,56799498216
67664936,21299559163
10249562,76638518424
76362081,35173708445
79269471,21333307257
87601843,52997798805
34746076,55889044044
84190046,37002888420
52712390,88330365788
93455346,60977945555
36647964,85514699916
66821608,12525011186
77628218,42892000629
92607675,9978488592
13906892,92831411913
56940260,12788417634
39404598,64772468250
31265039,85691096556
78002316,18792880371
74012992,68783274411
82327719,64121455899
92568582,80744703081
17548873,93393777929
12463312,18923803566
7006107,88016061791
74169182,16541169127
56660743,37021277448
23118066,49056256354
71473846,44844850095
5776090,55374531047
56866752,6069375453
24194253,15508293821
6705812,22123546559
