legajo,DNI,nombre,estado_civil,email,sexo,fecha_nacimiento
97308028,13617743,Deborah Ellis,Soltero,gordonpaul@example.net,M,1993-02-26
11819134,13229811,Sarah Russell,Soltero,jamessmith@example.org,M,1977-06-21
88032746,58762248,Autumn Herrera,Divorciado,jeffrey97@example.net,M,1985-11-22
39181033,29486384,Thomas Estes,Divorciado,rodriguezscott@example.net,F,1977-11-01
46585795,37790656,Amanda Wilson,Soltero,lauren37@example.org,M,1989-07-02
3957364,68037626,Michelle Chapman,Soltero,dtucker@example.net,M,1987-05-05
28905845,56213411,Hannah Cunningham,Casado,ikelley@example.org,M,1962-10-10
66518529,62057898,Ricky Butler,Soltero,kaiserpatty@example.org,M,1980-10-21
26878734,77051583,Melissa Lucas,Soltero,rchurch@example.net,M,1968-01-13
83940134,91623985,Christopher Hill,Casado,jaredmurphy@example.org,F,1989-02-12
81119749,92068568,Paula Henry,Soltero,melanie86@example.com,M,1990-07-10
56689875,71143596,Matthew Murray,Divorciado,fwhitney@example.net,F,1992-03-31
15750678,32218886,Valerie Evans,Divorciado,denisemurray@example.com,M,1977-03-26
79294529,29417822,Kelly Shelton,Casado,adam58@example.com,M,1978-11-04
68048014,50172475,Joseph Carson,Divorciado,campbellmercedes@example.net,M,1992-05-23
1336286,69688793,Mary Dudley DVM,Divorciado,nancy08@example.com,F,1992-04-23
64706873,69727314,Jennifer Nelson,Soltero,penapatricia@example.net,M,1982-08-27
50773923,36473811,Richard Clark,Divorciado,bleonard@example.net,M,1975-09-11
77395031,71177727,Ashley Smith,Casado,pharris@example.com,M,1996-06-06
51661668,53904566,Ian Moore,Divorciado,rosekenneth@example.com,M,1983-08-31
19851998,39973505,Michelle Fowler,Divorciado,trevorallen@example.net,F,1982-02-05
78988958,50180132,Betty Washington,Divorciado,paul03@example.net,M,1973-06-05
25425813,58283120,Raymond Abbott,Casado,michaelgarcia@example.net,F,1977-02-01
61326715,88761364,Kayla Parsons,Soltero,emilystephenson@example.net,M,1994-05-02
44080577,46469055,David Sweeney,Divorciado,meredith96@example.net,F,1992-03-17
54496808,51167738,James Thomas,Divorciado,deborah86@example.com,M,1986-12-24
12131855,87295044,Travis Morales,Divorciado,rwhite@example.org,F,1973-08-11
89948368,91684513,Lisa Garcia,Divorciado,kristineaustin@example.net,M,1989-09-13
39482350,23362445,Jamie Anderson,Casado,juliescott@example.net,F,1976-04-27
16486403,12346768,Brooke Robinson,Divorciado,nicoleellis@example.net,M,1972-03-27
40624320,22988580,Sheila Smith,Casado,vcox@example.com,F,1995-07-27
42569258,88263359,Richard Walsh,Soltero,kristophersmith@example.org,F,1962-11-16
3311330,25128212,Alexis King,Casado,johnsonjames@example.net,M,1988-03-07
46970994,99466119,Joe Cross,Casado,jforbes@example.net,M,1971-07-28
27976111,18414310,Isabella Davis,Soltero,kimberly89@example.net,M,1996-09-06
25022661,36725134,Mary Smith,Casado,jacobthomas@example.org,M,1958-08-10
22031981,45681403,Amy Matthews,Soltero,josephflores@example.org,F,1990-11-30
59535574,21997488,Christopher Martinez,Soltero,obriengregg@example.org,M,1969-05-20
53266584,16817233,Joseph Beasley,Casado,campbellerica@example.net,F,1966-07-12
69779235,62819838,Stephen Williams,Divorciado,tammy16@example.com,F,1989-05-16
20342334,40673704,Danny Stevens,Casado,ofowler@example.org,F,1966-07-17
93227326,87245185,Allison Diaz,Divorciado,danielschmidt@example.com,F,1992-09-25
35107640,77639305,Sarah Higgins,Divorciado,adam98@example.org,F,1998-11-11
77297563,76739627,Roy Smith,Casado,traviswhite@example.net,F,1960-07-27
15516287,17377843,Jon Wolfe DVM,Casado,omedina@example.org,M,1990-04-26
88117052,67652333,Katherine Mays,Divorciado,ugonzalez@example.org,F,1969-04-28
56962480,90893097,Michael Jackson,Casado,esmith@example.net,M,1961-09-08
41124075,90500480,Ashley Perez,Soltero,mgarcia@example.net,F,1988-05-02
68040206,50327965,Derrick Roberts PhD,Casado,pottermindy@example.org,F,1973-01-25
15879264,57090394,Kayla Perez,Casado,gwendolyn03@example.com,M,1961-09-14
208679,32330184,Johnathan Porter,Soltero,samuelwise@example.com,F,1979-12-04
66625360,67774278,Andrew Holder,Casado,owilliams@example.net,M,1988-11-01
51832509,47719351,Julie Young,Soltero,davisjoel@example.net,M,1966-10-11
46901500,13394838,Jessica Reynolds,Divorciado,kristacunningham@example.net,F,1993-07-31
1813864,76005607,Todd Cohen,Divorciado,jayschaefer@example.com,F,1987-08-01
17194391,49833895,Megan Anderson,Casado,qsullivan@example.org,M,1988-12-21
14281555,10169445,Charles Davis,Divorciado,kim84@example.net,F,1989-07-23
88860195,46871051,Nicole Cooper,Casado,butlerrhonda@example.org,M,1963-02-05
43294508,86424324,Sara Cooper,Soltero,spencergarrett@example.net,M,1970-09-25
25786284,88004715,Nicholas Lopez,Soltero,todd47@example.org,M,1967-11-12
64442418,96575348,Anthony Richards,Soltero,angelaroach@example.net,F,1961-04-03
37864588,70075290,Mary Beasley,Casado,robertbarnett@example.net,M,1967-04-21
58989492,39919553,Christina Murray,Soltero,kimberly28@example.org,M,1999-02-03
68636552,49884441,Marissa Olson,Casado,patrickcory@example.com,F,1973-01-21
80067736,35834324,Hannah Turner,Divorciado,brownruben@example.com,F,1962-08-08
94527580,99756469,Mark Shepard,Soltero,marissa63@example.net,M,1961-01-04
5713988,52939409,Sean Walter,Soltero,zmeyer@example.com,M,1985-03-08
65003614,83482940,Michael Armstrong,Soltero,osbornedanny@example.org,F,1968-10-26
93003256,53732967,Nicole Shaffer,Casado,fwashington@example.net,F,1963-09-04
9819346,23330473,Aaron Jackson,Divorciado,gonzalesjames@example.com,F,1990-08-16
55603967,60275510,Kelly Ortega,Soltero,crystalwilliams@example.com,M,1999-03-28
90212827,27741744,Amanda Bennett,Soltero,smithsamuel@example.com,F,1987-11-28
11968342,31733276,Mr. Craig Potter,Divorciado,kristinrasmussen@example.org,F,1958-09-25
19737415,61270549,Todd Patel,Divorciado,taylormaurice@example.com,M,1975-02-01
97546892,93900977,Bradley Martin,Soltero,barbara65@example.net,F,1994-08-28
1205587,37296580,Shannon Kaiser,Divorciado,hernandezerik@example.net,F,1962-01-03
9508183,61847990,Jonathan Brooks,Casado,kylejones@example.com,M,1996-09-09
25551490,82575388,Mary Lucas,Divorciado,nicholebell@example.org,F,1983-01-16
42357744,80597418,Courtney Baldwin,Soltero,rebeccaavila@example.com,M,1987-03-16
53481035,60340191,Loretta Smith,Soltero,timothy75@example.org,M,1989-09-14
40617763,31544711,Joseph Koch,Casado,flopez@example.com,F,1967-02-26
30097518,44761730,Julia Spencer,Casado,jeffscott@example.com,M,1982-06-27
64131146,27629031,Robert Murphy,Divorciado,janetjohnson@example.net,F,1964-05-14
4791230,24761520,Cody Yang,Divorciado,katrinarobertson@example.com,M,1984-07-10
5448990,83547080,Dr. Daniel Marshall,Casado,fhorn@example.com,F,1971-05-08
58225062,22643797,Rebecca Pineda,Casado,amylawrence@example.org,M,1961-11-19
13895356,42502741,Mr. Christopher Frank,Divorciado,davidwhite@example.net,M,1970-12-02
83403157,85854996,Tiffany Kerr,Casado,emily83@example.net,F,1984-10-09
83489434,78088118,Lisa Martinez,Casado,roberta61@example.net,F,1984-08-22
33268615,27380186,David Brown,Casado,qgordon@example.org,M,1992-07-17
99177538,52052322,Megan Hall,Divorciado,john87@example.com,M,1978-09-29
42117301,21072705,Diamond Allen,Soltero,chambersjohn@example.org,M,1987-01-13
51699374,25451838,Steven Marquez,Soltero,travis70@example.net,F,1960-02-11
32827926,18530245,David Hutchinson,Divorciado,cunninghammatthew@example.net,F,1982-11-15
84189564,22217566,Christopher Lewis,Soltero,wandahughes@example.com,M,1959-07-01
16146889,84598999,Julie Noble,Divorciado,njones@example.net,F,1974-03-24
67234469,67076915,Brian Jackson,Soltero,elizabethrichardson@example.org,M,1987-04-18
55659382,27366352,Kristin Miller,Soltero,hernandezeric@example.com,M,1978-10-12
30071785,27539639,Todd Cruz,Divorciado,brooksjacob@example.com,F,1995-06-10
89823526,55150164,Cody Gonzales,Casado,kelsey19@example.org,M,1995-03-30
52883026,28552049,Anna Smith,Soltero,jramirez@example.com,F,1988-12-11
59880074,53727174,Gail Morris,Casado,mbanks@example.net,F,1959-12-01
92946549,87899684,James Le,Casado,singletonbrittany@example.org,F,1990-03-20
26196358,23160226,Roger Morris,Divorciado,travismelanie@example.org,F,1975-11-24
23503112,27780520,Tracy Williams,Casado,james82@example.net,M,1970-04-24
53110074,42681099,Gordon Bauer,Soltero,brittanydean@example.com,F,1988-12-19
20077314,50062116,Heather Terry,Casado,williamadams@example.org,F,1974-12-15
77262019,35223113,Dr. Danny Snyder,Soltero,bwalters@example.com,F,1990-08-30
91931070,34719494,Angela Mckinney,Divorciado,garytrujillo@example.net,F,1963-01-01
37339581,27370966,Shane Donaldson,Divorciado,kellyjones@example.org,F,1965-01-11
20530228,64362673,Priscilla Wilson,Casado,tpeters@example.com,F,1987-01-11
52398766,83634483,Vincent Robinson,Casado,jhorne@example.net,M,1992-01-28
48276277,68453637,Lisa Pearson,Casado,barrettandrea@example.net,M,1992-04-02
75388757,85347354,Scott Henry,Divorciado,deborah14@example.com,F,1990-02-09
16793922,88595470,Phyllis Sampson,Divorciado,daniellebarber@example.com,M,1977-04-14
68675762,68061200,Stephanie Graham,Divorciado,laurengutierrez@example.net,F,1999-01-13
22753080,31682218,Sherry Rodriguez,Divorciado,ahoward@example.net,M,1982-04-29
4835709,67865682,Paul Lozano,Casado,millerjulia@example.org,F,1974-12-15
45243431,70593653,Paul Ramirez,Divorciado,arianaferrell@example.org,F,1986-10-19
99077193,11944196,Sandy Rodriguez,Divorciado,lrodriguez@example.net,M,1974-10-11
83067154,95148878,Reginald Barnes,Soltero,davisfrank@example.com,F,1968-01-31
29635954,37046724,Alex Gillespie,Soltero,bradley83@example.net,M,1989-05-08
20151198,37648326,Rachel Davis,Casado,stevemurphy@example.org,M,1996-03-04
42464643,95197970,Brandon Walter,Soltero,freed@example.org,M,1989-09-06
75085963,82768032,Keith Robertson,Divorciado,pricewhitney@example.com,M,1990-03-28
81577731,90034240,Devin Gill,Divorciado,phillipsterri@example.org,M,1994-10-05
5807517,87411862,Melissa Madden,Casado,david07@example.org,F,1995-06-10
36570329,52762982,Heather Allen,Divorciado,maria92@example.net,F,1969-07-10
83218248,18766234,Lisa Rose,Soltero,tammy25@example.net,F,1975-04-07
87692787,41365653,Craig Miles,Casado,melissa90@example.org,M,1967-06-15
42669620,61536615,Marisa Copeland,Soltero,dixonalyssa@example.net,F,1979-04-03
70080648,63322219,Mary Pineda,Casado,sandra52@example.org,F,1979-02-21
45984243,36711331,Erika White,Soltero,timothyadams@example.org,M,1965-05-27
49774382,29689699,Cody Miller,Soltero,jensentimothy@example.com,F,1996-07-07
66638876,97820269,Travis James,Divorciado,astone@example.com,M,1959-07-03
4718289,58937022,Jon Jackson,Casado,john68@example.net,M,1988-11-16
5678365,34581088,Ashley Perez,Divorciado,christopher55@example.com,M,1986-07-07
99672892,30434117,Becky Martin,Divorciado,allison33@example.net,M,1978-01-10
23589004,89943245,Scott Martin,Casado,john81@example.net,F,1973-07-06
22552955,99672814,Kathryn Nielsen,Casado,mataspencer@example.com,M,1970-09-29
23858988,24076613,Amanda Norris,Soltero,sarahdiaz@example.net,F,1988-07-31
66137702,42875437,Morgan Oliver,Soltero,anna47@example.net,M,1971-07-09
51664614,59517506,Monica Garcia,Soltero,jamessmith@example.com,F,1988-10-27
1979925,22785104,Ashley Olson,Divorciado,rebecca80@example.com,M,1993-09-10
52324752,72489717,Brent Jones,Casado,sheilawade@example.org,F,1967-08-07
23488775,17480435,Rebecca Garcia,Casado,david27@example.net,F,1959-09-20
5905060,68011241,Michelle Turner,Divorciado,christophermays@example.org,F,1981-04-02
83680443,76827675,Charles Mason,Casado,aliciaknight@example.com,M,1978-08-25
50113912,78672842,Dr. Kristina Richards DVM,Divorciado,megannunez@example.com,F,1964-10-08
55508227,92510364,Carolyn Padilla,Casado,jensenbarbara@example.net,M,1965-07-30
18591213,34386657,Marcus Mcdonald,Casado,bradleysmith@example.com,F,1989-02-02
7695671,16752213,Zachary Adams,Soltero,ctaylor@example.com,M,1986-03-10
67843831,52815829,Craig Smith,Casado,elizabethmunoz@example.net,F,1975-04-26
470343,18081901,Paul Clark,Casado,coxphilip@example.com,F,1979-06-14
83278426,43580934,Michelle Mcmahon,Divorciado,ramosbryan@example.net,M,1998-02-09
67076467,62972608,Sally Bowen,Casado,turnerkristina@example.com,F,1988-07-17
22453187,64660870,Robert Franklin,Soltero,thomasbrown@example.net,F,1978-07-01
42949254,91950622,Isaac Edwards,Soltero,sherricox@example.com,M,1966-01-12
63743261,54079522,Michael Smith,Divorciado,molly21@example.org,F,1963-05-24
29884490,77035765,Andrew Yates,Casado,lbush@example.org,F,1976-01-29
77819002,28130371,Ryan Williams,Soltero,williamsteele@example.org,M,1981-06-26
91418952,80727055,Justin Romero,Soltero,john17@example.net,M,1969-03-05
37052887,86934504,Jacqueline Lee,Casado,kyle62@example.org,F,1986-04-22
28154606,85993711,Stephanie Evans,Casado,brooksjudith@example.net,F,1973-12-23
32054608,53352670,Joseph Wood,Divorciado,asheppard@example.org,F,1964-10-16
95484407,83767860,Regina Taylor,Casado,alan24@example.com,M,1958-09-06
2025919,68865171,Allison Horne,Casado,laurie29@example.net,M,1968-08-11
88658464,40041638,Samantha Mendez,Soltero,wjohnson@example.com,F,1980-05-01
6769092,20618461,Wyatt Salas,Soltero,adam32@example.com,M,1966-06-01
49831784,94677970,Emily Rivera,Soltero,elizabethbrown@example.net,F,1979-08-04
92136116,88323193,Donald Martinez,Casado,fanderson@example.org,M,1971-03-11
82027975,26931193,Elizabeth Scott,Casado,tylervelasquez@example.org,F,1994-05-21
78508227,18444631,Spencer Austin,Divorciado,williamsonryan@example.com,M,1996-12-12
94122853,72118102,Mary Cooper,Divorciado,andrewsexton@example.org,F,1963-01-31
4031153,15669963,Emily Garrett,Divorciado,murrayjustin@example.com,M,1973-07-05
7244006,75385366,Casey Baker,Divorciado,kimberlyjones@example.org,M,1974-11-26
34919440,73337590,Frances Phelps,Divorciado,davidfisher@example.net,M,1968-05-08
43257132,68328342,Robin Reyes,Divorciado,laurathomas@example.com,F,1973-03-08
24195029,76543611,Dawn Bennett,Soltero,egomez@example.org,F,1994-08-22
91850531,24100260,Nicholas Schneider,Divorciado,davidwallace@example.com,M,1989-12-09
11993302,98252721,Alyssa Keller,Soltero,alyssa08@example.net,F,1998-07-13
87343570,40395262,Tony Bush,Divorciado,jamesfranklin@example.net,F,1987-04-05
29845418,57515535,Morgan Kelly,Divorciado,davidgrimes@example.com,M,1977-06-15
92200358,83065397,Ashley Schroeder,Soltero,justin54@example.com,M,1958-10-11
81756629,79518721,Brian Richard MD,Divorciado,howens@example.net,M,1988-09-21
26360843,14476414,David Cook,Casado,bennettcaleb@example.com,M,1996-11-05
72317001,93694875,Gary Bailey,Casado,christinawalters@example.org,M,1963-10-23
70195284,32337761,Douglas Nichols,Soltero,vjones@example.net,M,1990-06-20
74300128,52456402,Crystal Steele,Casado,fpitts@example.net,F,1966-08-06
96724880,27236145,Valerie Pearson,Casado,kwatson@example.net,M,1962-09-20
91117014,34206435,Donna Williams,Soltero,tylerwilson@example.com,F,1988-06-24
98586109,65525863,Taylor Townsend,Casado,troygould@example.net,F,1983-12-05
13489550,75612372,Ashley Robles,Divorciado,michael29@example.net,M,1989-10-15
13243794,51613079,Colin Obrien,Casado,debbierice@example.net,M,1987-10-10
55060518,28380626,Jennifer Leonard,Soltero,kathrynkennedy@example.com,F,1970-10-19
3987225,74454893,Barbara Benson,Casado,fgonzalez@example.org,F,1964-06-27
68060521,57503678,Dennis Carrillo,Divorciado,jcook@example.net,F,1964-02-22
45110751,93225212,Gene Crane,Soltero,christopherbradford@example.net,M,1960-11-16
48242949,46746157,Brandi Keller,Soltero,iarmstrong@example.org,M,1986-01-08
1389020,32961419,Michelle Ibarra,Casado,devingarcia@example.net,F,1961-11-14
83306003,67473090,Danielle Morales,Casado,susan07@example.com,M,1994-06-27
41410091,89336371,Stephanie Kim,Casado,cainchristopher@example.com,F,1971-08-11
20138198,35297111,Michael Wu,Divorciado,edward07@example.com,M,1974-11-08
60003615,59412637,Alexandra Scott,Casado,erica31@example.org,F,1967-02-16
17315689,22478007,Megan Solomon,Casado,tday@example.net,F,1990-10-02
32604936,65350128,Joshua Diaz,Casado,phillipolsen@example.org,F,1981-08-20
64105878,55258261,Christy Logan,Soltero,tiffany06@example.com,F,1960-09-04
12759108,38139663,Christian Arnold,Soltero,brucemayer@example.com,F,1964-07-06
38785732,94778974,Kendra Hall,Soltero,miguel76@example.org,M,1960-09-11
95950576,55902226,James Walters,Soltero,ericshields@example.net,F,1980-08-03
84561875,61250873,Timothy Phelps,Casado,rallison@example.com,M,1961-02-07
46677277,34804141,William Fuller,Soltero,hooperbreanna@example.org,F,1977-03-12
65074121,45395330,Alexa Castillo,Casado,timothy77@example.com,M,1966-08-02
63190630,58511553,Rachel Brown,Soltero,karenmunoz@example.net,M,1963-02-22
491359,26955176,Jason Klein,Divorciado,hernandezcurtis@example.com,F,1961-03-22
7298207,69049823,Gloria Miller,Casado,mollyphillips@example.com,M,1988-09-22
79326437,95747352,Ann Friedman,Soltero,xjackson@example.org,F,1969-04-26
88580738,55564029,Eduardo Harrell,Soltero,heatherjordan@example.com,F,1991-09-19
20060936,63890252,Jose Pham,Divorciado,jonesjessica@example.org,F,1974-05-12
32890301,62693773,Stephen Scott,Casado,jonesjessica@example.com,M,1984-11-02
72379170,38795418,Corey Nelson,Divorciado,veronicastrong@example.com,F,1990-05-31
97089807,48124595,Jose Baker,Soltero,christopher54@example.org,F,1962-08-13
76646348,37955718,Eric Montgomery,Divorciado,lnorton@example.net,M,1998-04-16
61869893,64430462,Karen Frey,Soltero,dallen@example.com,M,1975-12-16
84817266,30250119,Amanda Jordan,Soltero,garciaaaron@example.org,F,1996-09-23
49792738,71485608,Michael Martinez,Soltero,caseysmith@example.net,F,1979-07-21
36770446,13465292,Laura Wood,Casado,lhunter@example.net,M,1976-10-04
46845394,72680948,Tamara Mata,Divorciado,olsenoscar@example.net,M,1971-10-27
40231651,40559728,Matthew Robles,Casado,jessicajones@example.com,M,1965-04-20
42274950,29227104,Lisa Peterson,Soltero,melissa55@example.net,F,1968-01-04
29926388,41771059,Felicia Roach,Soltero,vanessaross@example.com,M,1965-04-07
82095308,67475407,Teresa Frazier,Divorciado,charleswalker@example.net,F,1960-02-29
13332540,75137236,Mitchell Waters,Casado,chapmananna@example.com,M,1960-04-18
