numero,tipo,medio
3889665005,Celular,Celular
706943187,Email,lambjennifer@example.org
84945350174,Telefono,Telefono
61686656798,Telefono,Telefono
2117115314,Email,wilsonsherry@example.net
70875934643,Email,jacobwilliams@example.net
45366344863,Email,danielmiddleton@example.org
52603742294,Email,kprice@example.org
51362403344,Email,corey56@example.com
89417729001,Telefono,Telefono
60110323446,Email,peter01@example.net
41801863985,Email,blackgerald@example.org
63874789820,Celular,Celular
63135894434,Telefono,Telefono
1473864591,Email,smithmichael@example.net
31314851372,Email,nicoleelliott@example.net
60500533416,Celular,Celular
67168138913,Celular,Celular
50021925876,Telefono,Telefono
40181882208,Telefono,Telefono
74931011175,Telefono,Telefono
25108109275,Email,amandataylor@example.com
52832792679,Telefono,Telefono
53947930785,Celular,Celular
97157259231,Email,jessica36@example.com
41269228701,Telefono,Telefono
65463664839,Celular,Celular
74123920039,Telefono,Telefono
26661383500,Celular,Celular
17067165477,Telefono,Telefono
49776336101,Telefono,Telefono
1312744282,Celular,Celular
73884710423,Celular,Celular
84698448845,Celular,Celular
53637668734,Email,sampsonmichelle@example.com
64930406643,Telefono,Telefono
4556151063,Telefono,Telefono
88120709721,Telefono,Telefono
91823990688,Email,jeffrey59@example.com
90093145094,Email,pwebb@example.com
21355596495,Telefono,Telefono
57726945070,Celular,Celular
7723851428,Celular,Celular
70748055171,Telefono,Telefono
76087177571,Celular,Celular
34186877194,Email,jonathanburgess@example.com
39227409546,Celular,Celular
19664953283,Email,kelligarza@example.net
56375155064,Celular,Celular
78505595884,Telefono,Telefono
41525690078,Celular,Celular
57838247322,Email,jackie79@example.org
20445943288,Email,lopezanthony@example.net
57336226064,Celular,Celular
52791733031,Celular,Celular
83152902620,Telefono,Telefono
79491834701,Email,felicia70@example.com
43350228601,Celular,Celular
54419056839,Celular,Celular
35060284628,Telefono,Telefono
67725865430,Celular,Celular
69968491334,Telefono,Telefono
3892999719,Telefono,Telefono
91499319860,Email,schmittjacob@example.net
38391153745,Email,wilsonlisa@example.net
25930495871,Telefono,Telefono
63681757937,Email,jrivera@example.net
67497689664,Telefono,Telefono
87199423241,Celular,Celular
62807038776,Email,gmiller@example.org
71503435104,Email,justin25@example.com
78793669104,Celular,Celular
6371058721,Celular,Celular
94699821208,Telefono,Telefono
2575926524,Celular,Celular
19442068387,Email,garciajonathan@example.org
79502476222,Celular,Celular
18848235310,Celular,Celular
8878015243,Telefono,Telefono
17559588991,Email,shahmichael@example.net
28409377889,Celular,Celular
18080676352,Email,kyle95@example.org
73554034309,Email,etaylor@example.org
42777335301,Celular,Celular
93186852127,Email,jasmine12@example.net
56362846816,Email,david09@example.org
70250999802,Telefono,Telefono
13261086377,Telefono,Telefono
1444353950,Telefono,Telefono
39707092527,Celular,Celular
2438957271,Celular,Celular
52204960851,Telefono,Telefono
76218596659,Celular,Celular
55642230847,Celular,Celular
97311169091,Celular,Celular
32664049549,Email,vchaney@example.org
30022712349,Telefono,Telefono
6685379162,Email,fullerbrandon@example.com
8588816730,Email,erica72@example.org
18101614699,Email,kimberlyhorne@example.net
39885278903,Telefono,Telefono
87443334206,Celular,Celular
65679177617,Telefono,Telefono
98317548351,Telefono,Telefono
66342764667,Telefono,Telefono
29905585075,Telefono,Telefono
49952972192,Email,lisa13@example.org
82184377295,Celular,Celular
23661968859,Telefono,Telefono
30532715914,Email,fmooney@example.net
59247333604,Celular,Celular
95973122354,Email,moranmichael@example.com
37237420692,Email,amber99@example.net
62612805445,Email,lmedina@example.net
99500296363,Celular,Celular
1914391659,Celular,Celular
72930779246,Email,parkercarolyn@example.net
89638007941,Celular,Celular
49093126619,Email,xmitchell@example.com
10030796256,Email,jerry27@example.com
74488671649,Email,holly21@example.org
36071873452,Email,harrislydia@example.com
29337190191,Celular,Celular
96408815905,Telefono,Telefono
39068618351,Celular,Celular
31265399376,Email,matthewgreen@example.com
34626377254,Telefono,Telefono
55862420438,Email,alan84@example.org
28538995772,Celular,Celular
87588489170,Email,ann79@example.org
82529104090,Telefono,Telefono
7091446544,Email,shannon45@example.com
7864870108,Telefono,Telefono
80148277923,Email,nschmidt@example.org
99886158775,Email,paigelarson@example.com
17873573242,Email,halljoseph@example.net
41458422470,Email,rjones@example.com
91925638424,Celular,Celular
38044383995,Celular,Celular
19846337728,Celular,Celular
46949448103,Telefono,Telefono
65927447291,Email,emilyreynolds@example.com
27654340157,Celular,Celular
37693656518,Email,tony37@example.com
77915195480,Telefono,Telefono
936858068,Celular,Celular
65035880592,Telefono,Telefono
13044431985,Telefono,Telefono
54944954250,Celular,Celular
35789468544,Email,leelori@example.org
59643173770,Email,torresjessica@example.com
92367903094,Email,rhunter@example.com
30674438143,Telefono,Telefono
36664659879,Celular,Celular
12238889442,Celular,Celular
76662216223,Email,hannatiffany@example.com
74766254866,Email,lisajohnston@example.net
99971989961,Celular,Celular
95969559965,Telefono,Telefono
22083008213,Celular,Celular
64721712310,Email,sandraclark@example.org
74974600928,Celular,Celular
72759002182,Email,patriciatodd@example.com
88737801370,Email,patrick15@example.net
6277657344,Celular,Celular
98220369362,Email,amyvang@example.net
85864200774,Celular,Celular
27856466921,Email,pamela57@example.net
91226159730,Telefono,Telefono
17452787298,Email,robert60@example.com
18086638940,Email,jessica68@example.org
82101374790,Celular,Celular
25314484564,Celular,Celular
47429397978,Telefono,Telefono
83536525910,Telefono,Telefono
56483081502,Telefono,Telefono
79321407953,Email,jwilliams@example.net
38634080764,Telefono,Telefono
40734786592,Email,cmurphy@example.org
34263294727,Email,michaelmejia@example.com
17320224470,Email,andersonsamuel@example.com
69133754504,Celular,Celular
98003153241,Telefono,Telefono
63962740454,Email,hernandezroy@example.org
97268458077,Email,moralesthomas@example.org
16474523937,Telefono,Telefono
60271876226,Email,williamwilliams@example.com
40140733805,Celular,Celular
53625562827,Telefono,Telefono
58860466746,Telefono,Telefono
71343814358,Telefono,Telefono
76543529961,Celular,Celular
25349521894,Celular,Celular
8086229569,Telefono,Telefono
47035476679,Telefono,Telefono
42213921746,Telefono,Telefono
65125537099,Celular,Celular
73250472867,Celular,Celular
90455864275,Telefono,Telefono
49378245575,Email,jonesjesse@example.com
94540548680,Email,jillowens@example.com
40734900838,Email,briley@example.org
19620007698,Email,christinaboyd@example.com
80284750369,Telefono,Telefono
75783331889,Email,shannon86@example.net
84114548832,Celular,Celular
38680744464,Celular,Celular
63554386961,Celular,Celular
59947218400,Telefono,Telefono
91590487804,Telefono,Telefono
98329070109,Email,ingrammarc@example.net
88127629123,Celular,Celular
98371285275,Celular,Celular
26863358324,Celular,Celular
83538439209,Email,thompsonjamie@example.org
85041706975,Telefono,Telefono
37906830625,Celular,Celular
41926705322,Telefono,Telefono
45021982957,Telefono,Telefono
84523347312,Celular,Celular
64277211003,Celular,Celular
96715023743,Celular,Celular
17593456905,Telefono,Telefono
29386775060,Celular,Celular
46739102899,Celular,Celular
70397384021,Email,blairvictoria@example.net
40613890394,Celular,Celular
81969112286,Telefono,Telefono
37755413155,Email,snyderdonna@example.org
37908576454,Celular,Celular
21619188677,Email,ajordan@example.com
49565501145,Email,harold10@example.net
54540895432,Email,coxrobert@example.com
22045303227,Celular,Celular
21748863877,Email,kelly26@example.org
55092727106,Celular,Celular
99561385765,Celular,Celular
52822763822,Email,smiller@example.net
4220427083,Email,carlabuckley@example.net
42132674193,Celular,Celular
29276830207,Telefono,Telefono
38731343008,Celular,Celular
99194150067,Telefono,Telefono
6762858133,Celular,Celular
37619371571,Telefono,Telefono
53262666082,Email,craigsmith@example.org
69261662078,Email,gomeztim@example.com
90537360868,Telefono,Telefono
29457749992,Email,kathrynaustin@example.com
51391869001,Email,samantha09@example.net
5234862862,Celular,Celular
80119774553,Telefono,Telefono
42979037973,Celular,Celular
11174915766,Celular,Celular
17631525230,Celular,Celular
99349209157,Telefono,Telefono
79659405962,Celular,Celular
81244482196,Telefono,Telefono
38125444640,Celular,Celular
43918164435,Email,kpowers@example.org
10608199036,Telefono,Telefono
56569353817,Email,crosbyjoseph@example.com
86419819777,Celular,Celular
68125944020,Telefono,Telefono
38773722212,Celular,Celular
93172546882,Email,williamgonzalez@example.org
12918531759,Email,vmcdowell@example.net
58186672409,Email,brandonnicholson@example.com
25375630857,Celular,Celular
2006606253,Celular,Celular
53139659851,Celular,Celular
90639800820,Email,brian75@example.net
7834452327,Email,edwardclark@example.net
61104193053,Telefono,Telefono
52337692483,Email,carmensmith@example.org
37834440483,Celular,Celular
48057030214,Email,thomasbradley@example.com
88612950800,Celular,Celular
17789876613,Celular,Celular
11804909320,Email,heidi70@example.org
21499368585,Email,krobinson@example.org
78566536790,Celular,Celular
90914113339,Email,ricejonathan@example.net
47477463112,Telefono,Telefono
45645560173,Email,rachel81@example.org
68238357819,Celular,Celular
59687919778,Telefono,Telefono
40995466107,Celular,Celular
29974655079,Telefono,Telefono
62422059043,Telefono,Telefono
88094476574,Celular,Celular
22740268029,Email,jenniferwells@example.org
54110745613,Celular,Celular
75547610983,Telefono,Telefono
13471285564,Email,cwilliams@example.com
81494647536,Telefono,Telefono
17498695892,Email,hallnicole@example.net
77346351841,Telefono,Telefono
16429169491,Email,rebecca35@example.net
95105718051,Email,ljones@example.net
31992222509,Email,michael59@example.com
97338558311,Celular,Celular
26632636395,Telefono,Telefono
80082763705,Telefono,Telefono
49777041533,Celular,Celular
52772043553,Celular,Celular
67958365668,Email,brianna06@example.org
14128549284,Celular,Celular
62371041851,Telefono,Telefono
3029554773,Email,wmolina@example.com
77699887725,Celular,Celular
33422023569,Email,christophersweeney@example.org
89589765960,Celular,Celular
70861526485,Telefono,Telefono
7527574415,Celular,Celular
67336906774,Celular,Celular
11821126190,Telefono,Telefono
48729274295,Telefono,Telefono
66523945633,Email,timothyrush@example.com
66136295658,Telefono,Telefono
85557862858,Email,adamsjames@example.org
79690138860,Email,robert51@example.org
32446715778,Telefono,Telefono
60299654410,Celular,Celular
25461220818,Email,davidroman@example.com
65026591294,Telefono,Telefono
29841181719,Email,tparrish@example.org
16822964914,Celular,Celular
11416448100,Telefono,Telefono
79531227794,Telefono,Telefono
54908044168,Email,whitepaul@example.com
21892874225,Telefono,Telefono
62519225227,Email,nicole45@example.com
907983614,Email,vgarrett@example.org
7665488905,Email,richardsonjonathon@example.org
37315358505,Celular,Celular
20377872445,Telefono,Telefono
86702854606,Telefono,Telefono
99713239616,Email,daniellesalas@example.com
10754106075,Email,woodsdavid@example.net
97058613023,Telefono,Telefono
31749618747,Telefono,Telefono
18841321143,Telefono,Telefono
2625926808,Telefono,Telefono
52846939155,Celular,Celular
93243301247,Email,dmaddox@example.com
25416447598,Email,gregoryseth@example.com
99860446785,Email,gregorydean@example.org
86790925862,Celular,Celular
68789068937,Celular,Celular
22659822203,Email,monicaolsen@example.com
47503863054,Telefono,Telefono
55799427819,Celular,Celular
75991981945,Celular,Celular
37499067925,Telefono,Telefono
80880235032,Email,lambvincent@example.com
25955608194,Celular,Celular
25203343373,Celular,Celular
29033412161,Celular,Celular
8403328405,Email,grayamanda@example.com
78278967654,Email,richard33@example.com
11819410240,Email,iphillips@example.net
9225993851,Celular,Celular
74674447118,Celular,Celular
58432410902,Celular,Celular
86881777240,Celular,Celular
31158414315,Telefono,Telefono
68309448880,Telefono,Telefono
3162069252,Telefono,Telefono
18003737858,Email,jeffrey96@example.net
54501749738,Email,agonzalez@example.net
39389551647,Email,angelafarley@example.org
51349801573,Celular,Celular
6429264050,Telefono,Telefono
70864090987,Celular,Celular
83914564295,Telefono,Telefono
43918368443,Email,connorkelley@example.org
89582656591,Telefono,Telefono
73053325171,Telefono,Telefono
56858867698,Telefono,Telefono
3707092018,Telefono,Telefono
95710321500,Email,ericksonjeffery@example.com
21056978368,Telefono,Telefono
51771845271,Email,jensenmichael@example.net
66646034589,Email,drichardson@example.com
98729994346,Telefono,Telefono
62041670976,Telefono,Telefono
78710348180,Celular,Celular
59697239768,Telefono,Telefono
4167840475,Telefono,Telefono
93057366406,Celular,Celular
8638935288,Email,harrisryan@example.org
10676827958,Email,jeffreysmith@example.net
64031149030,Celular,Celular
16603497823,Email,mejiamatthew@example.com
63607685178,Telefono,Telefono
735487827,Telefono,Telefono
35104985419,Telefono,Telefono
5610992811,Email,melinda82@example.net
76476889441,Email,michael35@example.com
98531445476,Email,roycollins@example.org
38921611308,Email,wrightmatthew@example.com
69169372686,Telefono,Telefono
8371434138,Email,brandon65@example.net
66418180264,Celular,Celular
72325887528,Email,cody67@example.com
36797893739,Telefono,Telefono
51579559027,Email,ericduran@example.org
24642726784,Telefono,Telefono
57901386003,Email,tmiller@example.net
59081826915,Email,isabellaramos@example.com
84180544023,Celular,Celular
