Nro_Obra,Nombre_obra,Plan,Legajo,CUIT
28057071,"Hanna, Wilson and Marks",site,28829388,1172245845878
39827087,Greer Inc,successful,27611045,5918256815862
18822447,Brown Group,method,16311135,3361391805818
75031791,Adams-Taylor,determine,31875092,7582459046227
93088644,"Chandler, Clark and Martinez",hospital,9572159,5167526990003
11413565,"Brown, Jenkins and Hernandez",involve,56336972,3526984574362
68254411,Miller Inc,from,63217539,6141577770929
14094698,"Long, Mclean and Keller",way,29800228,8567420697512
69329362,Williams PLC,score,85516566,998315515019
99999755,Williams-Carter,simply,37697733,3066602722891
66840025,"Perry, Aguilar and Edwards",represent,84157689,6516736272429
45071435,Stephens-Li,ground,87918356,7092428053946
61519096,"Williams, Schmidt and Shaw",wide,62312065,6749457959909
165457,"Harvey, Conner and Thompson",take,8006540,888237382476
89901454,Adams and Sons,hold,99730861,2307294653042
66008196,Miller-Wilson,business,63822669,1600346234115
20264456,Phillips-Hendrix,history,86111615,3852401821048
74209221,"Rogers, Vazquez and Ramirez",information,37243969,9882577903274
5659452,Ray-Rodriguez,cultural,32582758,6338002443254
61457426,Fletcher LLC,food,49566944,3758357668577
36342041,Cruz-Sawyer,environment,85844428,1078373617545
26299684,Jones-Taylor,yard,18085627,7302581609868
48051466,Chambers Inc,about,26726031,6906748442750
3232745,"Williams, Rodriguez and Watkins",manager,3545716,4900992501451
83865245,Horton Ltd,benefit,1729223,6136055321828
62043633,"Parker, Holden and Miller",risk,7760167,1505872150273
34293680,Shepherd-Rivas,discuss,99496935,9915688567410
78547443,Walker and Sons,center,42140175,8266960032050
77100835,Ferguson Group,relate,68883096,7669682635393
33526533,Graham Group,during,85370334,5150160438486
51353113,Woodward-Blevins,whose,15126409,541393890420
9679965,Villegas-Garcia,film,40677542,201977417822
40087263,"Chapman, Griffin and Brown",receive,81421598,9655570641427
11548079,Hayes Ltd,already,22311597,1175336304063
70348845,Hunt-Salinas,tell,20956174,7683106314412
39799976,Alexander-Waters,choice,9859223,7546066813910
49944831,"Buchanan, Case and Donovan",hundred,37558797,3355951765026
81688898,Lewis-Strickland,within,59157652,3030385336823
95763836,Alvarez PLC,future,98219806,6459106108307
57531189,"Morris, Martin and Coffey",whatever,25664619,398127824848
76182635,Hamilton-Rodriguez,wide,19092131,1297612017196
32729147,"Holland, Arias and Gentry",first,82616930,2820480566636
21500754,Rodgers-Chapman,catch,89528601,7640792562848
28334561,"Hernandez, Freeman and Allen",hot,96369320,8165872991887
81025056,Jones-Gutierrez,detail,28887537,89861304881
40753903,Brown-Nelson,develop,99915018,9388004452715
23588979,Frazier LLC,trip,32030556,4836648226064
56692712,Olson PLC,teacher,4948755,6955515757482
25905029,Brown Group,though,37558797,7062267640163
79329813,Howard-Moreno,night,68658183,5242999183770
58591807,"Castillo, Harris and Rivers",agree,22280703,7890001916400
39122339,Dunlap Inc,herself,37946728,9823966077178
84887181,Compton-Dawson,community,72531299,7719491455342
99723857,"Fields, Robertson and Pearson",six,73832946,9354105431448
3138105,Diaz LLC,author,15713921,7830495065412
58619213,Stout Ltd,million,93106273,1041524985958
99309629,Tapia Inc,position,62881573,5606442322805
6106747,Ward PLC,anyone,52381945,7390072358186
70710993,Palmer-Krueger,most,44751445,9571855903561
94989416,Patterson Group,already,40520489,915964570649
95686646,"Fernandez, Gutierrez and Ruiz",sense,34645777,3753770682610
87972933,"Mitchell, Brown and Montgomery",father,28685273,2696392837607
31242134,"Ayala, Carson and Hernandez",model,94934864,8633912829323
95495715,"Hernandez, Bates and Fields",hundred,92133591,868719331831
90694967,"Hicks, Sanchez and Avery",child,6563546,4814852240214
1260956,Gomez Inc,suddenly,14673494,7884432028753
3122021,Rivera-Stevens,floor,14281555,2722275082027
73341793,"Wagner, Pratt and Gibson",later,20474818,3662986582912
65333488,Walton Inc,he,98646142,4287597064796
59022669,Roman Inc,everyone,87295815,3429911475068
72213929,"Johnson, Bullock and Lopez",of,30767771,7948492863106
43350776,Ortiz LLC,group,80081209,8623956177823
57932782,Watkins-Peters,street,11555898,2551358796517
97521957,Brown Ltd,leg,88829860,8899248614994
36236889,"Cole, Young and Mcdaniel",choose,84289092,2304984502960
24151115,Walton Ltd,parent,84238418,8432820397748
19399128,Clay-Coleman,fund,53476539,9797654315357
40000347,Guerrero and Sons,level,66712415,2164100662401
61534150,Graham LLC,small,44788937,4523030693133
73559157,Shaw-Hebert,training,44929706,2519205244079
62434360,Hopkins-Lucas,possible,39597517,4700808571083
77212827,"Harris, Butler and Jackson",base,51485271,4094743236008
57789587,Mclaughlin-Bridges,argue,7706573,2830477780573
9118705,Brown Inc,stay,55667649,8255399102277
99363709,Woodard-Kelly,catch,31438308,1223679493602
55914803,"Hudson, Underwood and Soto",president,65832489,6750930179414
25200679,"Martin, Hickman and Ruiz",sense,94384020,9571855903561
34167067,Anthony Inc,guess,27567024,2416058745129
46801838,Kelley and Sons,news,40204707,9197361028216
90736624,Thompson-Pollard,become,40384036,6260963754591
37121400,Valentine-Cannon,word,33634720,3127984620686
77556445,"Lopez, Fernandez and Gibson",with,74823352,4189890049535
40311966,Harmon-Vazquez,vote,89378589,8113353898489
80438916,"Beard, Henderson and Simpson",use,15971061,2916766650252
30687459,Wood PLC,argue,21247246,1441315844505
33746358,Humphrey-Patterson,news,3845317,7116295978425
48485413,Keller-Gonzales,thank,75031144,4181615616470
62482166,Warner LLC,share,61448377,2111523650784
68390991,Santos and Sons,forward,27844823,3539510164117
31551259,Hudson-Strickland,every,13975289,8839974915816
32288865,"Moreno, Leon and Moore",time,97815195,5835493100099
76424674,Floyd and Sons,at,36809845,1977803874809
77341121,"Terry, Ponce and Decker",happen,76624333,9093461937210
65383642,"Ball, Nguyen and Johnston",but,68835227,1198499857773
50108642,"Maldonado, Lester and Williams",too,19321669,1186107631758
61625404,Shannon-Alvarado,pass,92224849,29623708036
61326164,Bowman-Osborne,treatment,95051166,5929424972625
12540961,Rose-Perez,fire,98521719,6719580087422
20127063,Valdez-Beasley,picture,4653180,8956305257878
91634360,"King, Butler and Woods",eat,77856350,554420592989
76150992,Bradley-Thomas,stop,18449049,8785677227753
15158556,Williams and Sons,should,21599955,9979179819774
26250849,"Benitez, Johnson and Larsen",power,11904811,8046089545687
49937322,Davis LLC,music,8546093,1205656073139
81352815,"James, Hines and Rivera",kid,21721028,8472019234567
33752771,Swanson and Sons,fish,17750629,6608865593003
51695355,Richardson Group,series,81364515,2097282336602
36845903,Reid LLC,large,31359854,278880977740
1775775,Austin-Carlson,young,68128337,6204633337010
92431200,Matthews Ltd,catch,98803434,4667488624324
67851017,"Gray, Kirby and Cruz",name,82177736,4351785912954
64630174,Henderson LLC,store,2573750,3669886015677
80601135,"Larson, Benson and Boyd",town,33680746,3589223287684
75477838,Martin Group,maybe,90325677,4068530117160
222869,"Cook, Miller and Miller",or,98938725,9766553627869
33955424,"Rasmussen, Serrano and Coleman",her,59289599,9828009540028
77217010,Edwards Inc,only,98442850,3571932279122
4601780,"Griffith, Parsons and Newman",study,9688418,404309485688
31616522,Medina-Pena,learn,76995969,1564303924053
92374030,Hamilton and Sons,wonder,93155168,1413608061155
27864015,Bailey-Peterson,already,46060363,2242371419425
6756060,"Neal, Floyd and Williams",the,52304699,8279380347604
67048653,"Grant, Hall and Turner",employee,67002159,3744116473286
10259752,Duran Group,cost,78115463,3789449454917
81165167,Andrews and Sons,travel,95482597,8581495384106
67707651,Mosley-Farley,simply,67297336,3168527574484
5255379,Lewis Inc,prepare,53393303,6281987989197
84665730,Moore Group,stand,62887723,8484237542623
48007557,Williams-Blackwell,decision,13224066,1482222439016
17870062,Garcia-Ramsey,chance,60419478,5690538139382
6804255,Graham and Sons,player,7787304,366482776818
81964667,Sandoval-Nguyen,that,4918493,2234075165509
54698842,"Brown, Garcia and Love",plan,25973806,3408058431323
9940287,Smith Ltd,stop,50098958,5890045634862
2230635,"Ware, Kline and Garcia",social,79025157,6816315140682
23292743,Walker PLC,tree,30678795,9598991256189
46160593,"Williams, Ortega and Johnson",force,78446654,9654439991100
41082703,Wright-Quinn,between,22445499,237295245210
55518177,Smith PLC,down,50726693,3492745078553
98402420,Washington and Sons,source,12297984,5330909889406
65719540,"Bond, Jones and Mitchell",gun,22722338,4593565656824
10100748,Andrews-Bush,store,14133436,244739735819
31468816,Mitchell and Sons,responsibility,70928673,7164350434693
2861334,"Shaw, Mack and Bowman",month,78199672,3658126078286
69205372,Hunt-Nguyen,senior,31223457,8085856559900
23361680,Simmons LLC,believe,88050200,4589917442519
80305003,Pace Ltd,pressure,84476703,3160378046784
89290443,Robinson Group,dark,39764142,2416058745129
7983544,Galloway-Nelson,across,11471808,6687845186178
58774815,Waters Group,understand,77568805,4213280611593
77328508,Ponce-Davis,hope,81374126,461335567634
13890685,"Ingram, Garrett and Perez",woman,18345897,8939266639886
62165384,Parker-Lawrence,month,8546093,7032535236904
6520665,"Bennett, Hunter and Moore",we,6606720,2961554965796
21727817,Carter-Clark,opportunity,97707537,5134786159780
75419423,"Byrd, Torres and Butler",figure,75332631,4624481407833
41306268,"Johnson, Clark and Maldonado",kid,96003844,9865223993086
65249659,Baker and Sons,beyond,34317317,342434501597
44953966,Lindsey LLC,health,97716528,2307349018025
37959964,"Hall, Harris and Smith",fine,32591974,3358986723095
56580192,Weber Inc,dog,79590530,6489800431510
38180177,Mccarty Group,little,56295443,3864443779202
63895693,"Green, Stone and Snow",onto,76563103,3948036951714
73425358,Hawkins-Edwards,recently,68293789,8033970444957
34471868,Nichols PLC,though,50284883,4237688398593
20787976,Schaefer-Smith,design,54451280,4809032401953
46169218,Estes-Campbell,decide,31214083,8954964981699
55496710,"Hall, Cervantes and Schmidt",reason,42987622,314575582081
61248066,Murphy Ltd,way,18438489,5870254757079
91497137,Banks PLC,guy,39517687,8789878335718
35960417,"Owens, Lee and Miller",he,72617227,5127571080550
52392868,Hendricks Inc,design,71784468,1710635657107
66000081,Perry-Fisher,customer,88491514,7036871599100
64622853,"Gonzalez, Knight and Jones",edge,62784642,9353512083785
18740845,Stanley-Davenport,month,3706083,1365318026005
23294812,Contreras-Obrien,performance,24522695,8499244072295
31549794,Davis-Reeves,stand,37490160,3614939195165
37217125,"Kennedy, James and Bryant",expect,96414443,6772944103588
35701931,"Stevenson, Hunter and Lee",within,69783440,5423693400361
54417154,"Fry, Allen and Dean",talk,28040084,3584909955598
48495401,Wilson-Henderson,sign,72901355,1802764522278
86929700,"Pierce, Brown and Gibson",machine,57450753,5643034603418
57292356,Delacruz-Zavala,meeting,67275797,4906305824863
46347363,"Sanchez, Harris and Foster",song,32381184,4707566054618
15998313,"George, Williamson and Brewer",owner,64406560,9023417191474
65234219,"Scott, Barry and Carroll",movie,57701671,5146146636626
57306237,"Boyer, Robertson and Ray",career,79615731,3735114020339
36366187,"Weeks, Roberts and Buchanan",onto,83651525,5271151453613
46938639,Cross-Clark,exactly,92690555,1928680601482
975898,"Bennett, Brown and Mccann",moment,19085902,541868057361
75656503,Nichols-Robinson,father,29060394,681547566203
47234263,"Kelly, Fernandez and Gray",attorney,10312786,7008974390697
67750731,Ramsey Ltd,issue,5028615,9124043239797
90328097,Smith Inc,together,50763538,4667762890189
42547282,Ramirez-Olson,war,85986321,157176063669
39240539,"Brown, May and Williams",offer,94733766,4453702854492
73785141,Cunningham and Sons,my,7194120,5177015391827
49889338,Smith-Gibson,lot,67556840,4620175503057
29655626,Moore Inc,sea,70940173,7722206295906
75038714,"Dalton, Young and Beltran",peace,82305063,5177015391827
94599060,Norris-Tate,source,51858891,6517792936158
38360612,Taylor Ltd,laugh,26895425,6207000849060
40628146,Johnson-Sims,benefit,13985766,6919435246898
62242471,"Price, Lloyd and Jones",most,1551998,2668729236888
83792776,Reed-Clarke,career,6775562,514916768149
12560076,Young-Gardner,gun,7382606,5433910564721
12856124,Lowe Group,north,48326207,8974031564658
83119994,Sandoval Inc,watch,95565160,6593205010644
27535843,"Joseph, Gordon and Garner",single,38915415,9382934468633
11132597,Guzman-Hensley,but,25803295,3466772462621
26541925,May-Fitzgerald,successful,22144708,3152008930591
32934434,Rodriguez-Werner,open,58141729,4430094750435
5725048,"Murray, Henderson and Gonzales",trial,81730593,1359091397563
45681448,Rogers-Perez,specific,30293265,2216791643646
8035103,Orr Ltd,from,85396146,2959397624139
78701036,Obrien-Moore,she,68835366,8117608731558
57116910,Barry-Roberts,fund,29637259,2499864450840
46991322,Villegas-Sanchez,upon,93591939,6759273777027
33014324,"Lopez, Morris and Anderson",meet,90941415,2750302186447
26766366,Phillips Group,personal,20866673,8429654278993
24128229,Whitaker-Perry,hit,26779183,4461748546295
99083515,"Pineda, Maddox and Callahan",likely,27287532,8760487285532
72310882,"Morton, Jones and Lewis",son,86714759,6615700787537
14563931,"Torres, Schmidt and Gordon",after,27037546,3178584144447
74422393,Perry-Nguyen,pull,86931913,1954191288502
36923590,Fernandez PLC,plant,57854342,1155108591916
86068130,Hamilton and Sons,night,1477190,4374032294540
60809494,Cowan and Sons,worker,44784615,18260222753
11292198,Boyd-Lawrence,discussion,41393702,9999168388740
41063630,Shaffer-Solis,carry,63420927,3887934769394
90529973,David and Sons,allow,56966157,4827668661222
73608504,Moore Group,rule,23567002,4005832483424
59368991,Hoffman and Sons,once,32860833,5884500764504
74004061,"Quinn, Martinez and Williams",whether,19684232,7183235326853
53957362,White-Butler,own,94322063,1863541275495
87752798,Barber-Patel,require,17261255,9908320685093
35701625,King Inc,amount,4180855,4758126410465
65320636,Miller Group,discover,25424085,8914497560468
30047189,"Gordon, Hernandez and Drake",writer,91110126,2014599075048
56797956,Kelly-Santiago,responsibility,33662299,1742516148249
89157205,"Floyd, Martinez and Pacheco",policy,48513524,8448687998361
36882635,Carter Group,can,94519238,8930353039105
65897229,Cole Group,base,73907846,5861150870710
58540549,"Diaz, Johnson and Dyer",by,35813748,6347975303375
67317980,Phillips Ltd,teacher,46335710,5206059202140
44791017,Smith-Trevino,close,41637246,407324749572
45340286,"Moody, Smith and Lee",party,61729589,6989752726827
61861593,Freeman-Jones,personal,67179196,1031443705569
24183802,Mcdowell-Morales,special,46604499,44537582757
90253256,Peterson PLC,because,51357893,763369484078
467406,Hensley Ltd,history,17716475,3990243128241
44508,Walls Ltd,ask,66183858,515304397249
6050767,"Miller, Jackson and Wells",side,28508021,4183571376930
8953619,"Riggs, Smith and Yang",within,11585884,8251963023380
39231679,Pope Inc,their,12597933,2684965930687
38058620,Reed PLC,practice,23612335,3890050898443
8817409,"Berg, Macdonald and Cooper",establish,34777800,7637177101647
19120306,Sullivan and Sons,boy,71980356,1071697619855
47802827,"Hendricks, Anderson and Hicks",today,47809743,5686963722856
69072515,"Thompson, Brown and Martinez",I,12273059,2711431417761
49195914,Trujillo and Sons,message,283413,9933667679098
5736544,"Jones, Mccoy and Jones",grow,50539575,1965469231500
26268438,Rivera-Hall,prepare,91739366,6067783990103
