nro_obra,nro_documento
88484337,40568153
28801996,447973603
56275374,893203817
10822721,348746512
3648017,470459181
65584270,217555744
56191686,658453037
23588979,99522265
75463197,440259421
43725195,653710316
76291078,37143036
12207113,811494125
77223805,458487315
1155071,184123173
26007506,46253943
56291185,971536009
73868181,939812843
3628300,52432605
68607857,775606039
212887,303478034
73899010,315208076
36514951,464047554
57672130,676301681
69772972,244388087
74797352,566661300
41876926,192752640
60607144,806017373
18923792,656105758
7342789,498991016
25174947,233938586
29890237,869804775
93086837,344536675
99024471,614736241
75519824,262925520
57443895,162606089
9580721,675725245
57393213,906218467
84857533,499919318
55712201,851439645
15259213,672956010
71047239,845336374
17870062,800217400
46967345,287622657
18831626,711325561
62907542,621473510
29387482,868709123
67018650,69200509
92024405,287701100
91694153,445056239
59914876,260379286
56565527,617003988
49121885,735942518
66363638,612750630
72749377,306081579
71386506,656701894
53151380,924987387
32548140,715960502
65550807,918828163
34691214,305950995
83289927,269964957
70340514,735887588
14525960,242506971
70114421,905002868
60512988,143561768
85130518,454139403
80151060,919053171
35754349,103354601
22458553,146570349
25562443,176703768
99236325,87867815
16378914,833950866
46057686,363651726
95124341,67680428
70360181,670542263
61604768,786710043
42301952,646579537
67267160,646579537
85886332,443674984
85907188,399100702
69912526,16740300
30648730,844178768
98605251,287834631
35420871,111182124
95142894,409347343
94362698,435702181
95678092,157788876
84088774,381827873
43017224,690189657
59915518,330975587
5789785,318831641
96488827,644962840
61153598,62005560
212887,655611944
16522682,98337424
46827786,454262616
82495543,33284319
67304347,478514904
36913598,295926580
37391601,497084710
63414058,747592458
17649820,681534453
41987608,938000745
15405499,282279977
73401832,880490287
50432351,564120475
77888663,565074783
62436283,730313838
58729237,667008321
97748131,531077479
72567841,436485740
47418308,787319049
33252202,512166175
10203519,132420085
79312840,333224222
35833319,212301474
36297959,655997686
19205784,664597918
93323780,172112245
88994027,940692003
87929483,403763884
45869367,396488138
22559127,808529503
16751254,90852218
33377930,674000295
85245474,56337506
95425603,411531708
96197913,493775593
6272586,622195410
48256907,115085119
47224631,81262921
8282524,576011734
91836936,719164820
89540025,337431861
8194726,23204628
33637358,139490128
26232072,814230626
12831988,946569998
55153946,260596938
12567824,118617764
36771855,314469436
67357462,153250483
57531189,825202004
18714464,591407383
53907126,374733179
33466347,316392802
98895766,813018714
68341206,768987327
23066070,250009240
63203668,544069337
88033583,19299783
20014347,725801391
24130258,533160868
24424455,190889819
66352438,737663858
68288756,692879324
24949255,686837390
65797689,957252999
6276714,457549892
85466738,636194324
19930395,842400962
39419813,808202106
4439628,966829670
70073392,306003657
39844571,864754527
85290425,223868944
3926794,849945115
7726443,120705204
51137246,550568721
48304339,781241213
55965903,784395669
81456447,88479110
40289419,171918255
92672770,761759872
81480604,798467815
54078823,925428366
38086739,689281174
73904014,186263166
57168549,56116694
56204035,861013184
49854309,915835827
59004727,707795344
18073184,610002051
23389685,506620422
90725159,882705692
68149618,638317632
89487037,296967101
985260,899875586
85795541,702560661
90763900,299233865
74401377,842660509
83435381,944100184
40144204,259973863
770331,39137868
35195803,20432766
31649739,735887588
1257168,906719685
7189514,909677568
83912717,427464328
57932782,215962028
64278412,317091001
35500759,762530155
50825504,719192984
60672165,252411128
73507579,829543597
16077238,523521967
55157174,653621126
15052675,226671602
77319075,381429331
93053639,324355176
81352815,459479672
26030276,300865260
95386889,646128973
66985146,283690053
69591740,324942678
45163022,505780723
9962744,494448284
76428343,130447777
36885639,646652747
38449486,532199083
55195988,605216999
24430711,853422554
60179373,939208562
65341699,963695826
52181997,555260134
87619103,992498510
36408997,431820414
49997958,338761573
89541618,380197644
22827173,955456537
10212405,990037539
92024405,472479520
88960319,917698087
1681284,616738218
22210553,369855812
60389215,547852814
33253963,791731266
33252202,635099557
24052952,321095018
86135487,928370621
82955687,738864549
54000272,121083814
168652,550987642
87746324,287881499
5702783,135963642
98790017,649311717
81075082,191214633
6619469,631741693
75652639,994693544
18694833,425741617
77655182,593664756
62017251,643460402
44417669,80801468
28324187,997481274
914366,347348543
65460035,667771819
37411029,223967508
69305505,319069737
29205705,801345008
30256109,981925041
36605056,331603882
90694967,656222139
22191652,267689758
76641263,352095249
98022828,824236230
65763054,997257564
34149315,22567032
36060348,56337506
44694583,83388660
76871767,85901109
84903171,237897956
63413041,713186043
91526071,569836809
98103357,129952604
83169716,544635325
67181510,711181372
50290707,834410429
61843803,201278343
12870653,363882721
2980650,378606343
84916341,259762069
79135935,210839574
21862311,396417404
13079495,662472489
16996185,42437784
90418629,905937528
16205845,546438164
63050228,825559627
27633809,855301772
7396807,944659004
8462274,880320638
1715001,992475315
60032089,494122780
86036991,876640040
87792982,579885327
18014558,498209982
41371037,658482301
57828578,381958096
7504849,464267834
60473536,396356661
10190162,582041890
42672482,283969060
20683563,741721154
49868468,568762596
18114130,109359599
54823085,719571757
39145251,215962028
25562443,651312275
45926568,220556722
19983714,603479707
63413041,293827602
88674559,988351280
67193402,389890558
76096561,496307272
80643165,848021882
30828713,991144089
4696754,509689886
72602931,253627368
71304596,984404831
64630174,975731581
43480428,179647419
73750952,40568153
35152913,707479132
4051866,589308458
94902123,419099749
78031994,860962352
87146776,754132378
34145604,916840429
49819432,984786767
6103225,210384428
15852552,348480690
17197257,674260210
86618727,496984246
77110422,438707299
4236854,635013898
77114984,676727318
14945717,969760008
68607011,31008727
42514407,307547262
81126084,268397150
22502496,417503291
76553080,989447474
76419254,427279240
61169839,563813821
69689453,673159226
98799207,200106217
86227047,83222357
22563615,913149964
13435213,634560543
90731486,537470938
39514017,480122731
94857842,485562707
95445562,40175145
52950682,788969213
26815972,316531447
18278578,909301731
69370771,272366728
66644526,724506162
17917984,26505817
76050348,820965931
32015355,429681906
72998529,388569660
38356607,806935002
25877568,739828953
25740934,748485457
22453898,547582336
58915761,563813821
75753599,903059154
24748705,843695424
6306635,17757352
6072583,556115621
63582060,543013712
702123,334625128
17625890,745307158
29963382,531480950
43402342,164042386
90398245,804225963
70332959,876584592
65518873,894470083
76965344,707410875
54650118,489331605
77386633,601755410
80216845,108001085
44457288,798000919
3549547,634877242
35768911,468771918
33672122,31516856
34533776,39499869
58771568,411404647
18272820,553008112
33659335,516064830
31642497,177031096
99979023,812611734
72790079,550780217
92616190,622376022
91669221,922965700
45980188,968342165
66708453,70320346
65813853,771062329
34112265,655997686
66718212,466067070
28583154,911518705
94660204,449061025
52323717,918197667
49227997,105388924
45554212,497072588
96683815,802348859
4791580,145220994
46512162,389126344
74838110,956529116
28283247,188093149
23911913,792225095
79065272,977178680
96753102,120683376
80210098,867390695
292033,205749146
3017124,45152412
60653021,242581803
41979196,84431197
81964667,592371580
26790317,357865240
17692837,283637824
17439451,703184010
49241572,497761746
37622649,543739576
99218620,417132209
47985339,611184575
30202620,733530636
50430037,685598894
36453423,994798109
18324720,384244231
64202377,616342858
42449670,903930911
54322833,490165233
98887156,140844396
10887943,622605126
50782461,11455315
28861865,796612875
92024405,181121071
73018301,610002051
39612568,392089343
51692990,44170186
13598897,667847385
19885955,723711307
85728805,731697381
65374489,329146632
16250011,518545293
897415,963695826
66775917,196870259
49923637,798308909
36025269,208296103
99568630,708541561
83360556,53528522
65852596,883854147
63089942,545142134
5584287,535719356
31058029,296910109
57639646,27781538
99093374,862186053
81887944,843799649
87752482,983867139
27910656,676938805
55279175,496280565
38159740,13454296
80635504,146653548
83668781,719065163
15884779,102421864
49049469,418728807
24016450,795565809
85468337,233603001
75535840,447234392
27599714,330803958
43126316,145476430
41057447,391932854
40858377,590545355
3182280,166113801
184817,271359968
18465246,664916451
62056437,144565627
38259964,916649512
50949034,42361729
19334893,768499324
86065455,802743736
59389296,937898121
28031976,433407690
43555635,872216455
93982502,876188266
88022674,854754565
61253073,723858126
34430557,420188291
40618623,689664381
29040060,539105713
29067415,248637766
91946489,646075442
46491324,927536375
59514005,596338275
52226332,435770868
14094698,250513346
29805102,473518104
88628381,800911861
61881359,288234585
32967975,592431289
10054966,50670496
55410811,240721334
11122369,869379662
12572726,71964017
10625969,56253686
80502306,784190223
51331701,282902727
13758254,695802532
4357482,834358882
82636494,475763089
66285889,852405385
13458062,305492360
15762679,612889930
33021041,750219567
42107849,715205930
56747461,631534564
80259583,892915414
97791234,342665589
21299936,726600320
31940670,911149437
43627887,751955128
52882023,54724301
